 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1015419,201206,0001-0600,ZZZ.Airport,US,,,0,,,,,,Night,,,,Air Carrier,Beech 1900,,,Part 121,,,,Parked,,,,,Y,,Scheduled Maintenance,Installation; Work Cards; Testing,,,,,,,,,,,,,,,,,,Airspeed Indicator,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Air Carrier,Technician,Maintenance Powerplant; Maintenance Airframe,,,Troubleshooting; Communication Breakdown; Confusion; Situational Awareness,Party1 Maintenance; Party2 Maintenance; Party2 Other,,1015419,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy,,N,Person Maintenance,Other Post Maintenance,General Maintenance Action,Aircraft; Chart Or Publication; Equipment / Tooling; Incorrect / Not Installed / Unavailable Part; Logbook Entry; MEL; Manuals; Human Factors,Equipment / Tooling,"I was troubleshooting a Raytheon Beechcraft 1900-D Transponder Number 2 MEL; when I found that there was a pitot static leak in the First Officer's (FO) System. After hours of looking for the leak; I determined the leak was coming from the FO's Airspeed Indicator (A/I). From that point I went to the Beech 1900D Maintenance Manual (M/M) to find the Airspeed Indicator Part Number (P/N) for the aircraft. Once the Part Number was located; I filled out a Parts Request Form and took it to the Part's Department for issue. When I was handed the new airspeed indicator I noticed that the P/N was not the P/N I requested. I asked the Clerk what was the part I was given; and I was informed that it was an interchangeable P/N. At that point I asked the Clerk how do we really know that it is interchangeable and I was told that the computer automatically pulls up the interchangeable Part Numbers that we use. So at that point I took the Airspeed Indicator to the aircraft and compared it to the faulty airspeed indicator and everything seemed to match. At this time I installed the new [Airspeed] Indicator on the FO's side. After performing all the necessary Pitot/Static and L6000 [Transponder] Tests successfully; I cleaned up my area and cleared the Number 2 Transponder MEL and opened and closed a Write-up for the faulty Airspeed Indicator. Later I was informed that the white arc on the face of the Airspeed Indicator was not correct for that Aircraft. I think the best way to prevent this from happening again would be to make a list of alternate Part Numbers (P/N) and vendors available for the Airframe and Powerplant (A/P) Mechanic to research if there are any questions about a part.",,,,"An Aircraft Maintenance Technician (AMT) was informed that a white arc on the face of an Airspeed Indicator (A/I) he had installed at the First Officer's (F/O) position; was not correct for a Beechcraft 1900-D aircraft. Their Parts Department had previously assured Technician their computer system automatically pulls up correct interchangeable part numbers.",
1015420,201206,1801-2400,ZZZ.Airport,US,,,0,,,,,,Daylight,,,,Air Carrier,B757-200,,,Part 121,,,,Parked,,,,,,,Unscheduled Maintenance,Inspection,,,,,,,,,,,,,,,,,,Cockpit Window,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Technician,Maintenance Airframe; Maintenance Powerplant,,,Situational Awareness; Communication Breakdown; Other / Unknown,Party1 Maintenance; Party2 Maintenance,,1015420,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy,,N,Person Maintenance,Aircraft In Service At Gate,General Maintenance Action,Manuals; Aircraft; Company Policy; Environment - Non Weather Related; Human Factors,Human Factors,"I was sent to a hearing for the events stemming in June 2012. On that day; I observed moisture ingress on the R-3 (Right) cockpit window while checking a Logbook. I was charged with violating company rules. The charges were eventually dropped. Now I'm again being brought in for another investigation (which is the application of discipline) for the moisture ingress I documented [also] in June 2012 on the L-3 (Left) cockpit window on another B757-200 aircraft. On this occasion I was sent to the aircraft to unlock the cockpit door for a Rockwell Collins Contractor and noticed the moisture ingress when I stepped into the cockpit. Management has nothing but contempt for the FARs and a safe airline operation. They expect me to ignore obvious defects to avoid a delay. My Air Carrier is aware it has a major problem with moisture ingress in the B757 [cockpit] side windows; which are not permitted because it may lead to [electrical] arcing. Yet; the company has not issued an Engineering Order (E/O) to inspect their B757 fleet or sought any other remedy. Instead; I get harassed when I discover moisture ingress during the course of the day. This is now my 2nd report on the subject and Management still continues to harass me for the discovery of obvious defects. At this point; I believe we need new management leadership.",,,,"A Line Mechanic reports he continues to be harassed by Maintenance Management for discovery of obvious defects and moisture ingress at the L-3 (Left) and R-3 (Right) cockpit side windows on their B757-200 aircraft.",
1015422,201205,0601-1200,ZZZ.Airport,US,,,0,,,,,,Daylight,,,,Air Carrier,B757-200,,,Part 121,,Passenger,,Parked,,,Y,,Y,,Unscheduled Maintenance,Installation; Testing; Work Cards,,,,,,,,,,,,,,,,,,Autopilot,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,Flight Deck,Air Carrier,Lead Technician,Maintenance Airframe; Maintenance Powerplant,,,Communication Breakdown; Situational Awareness; Troubleshooting; Confusion,Party1 Maintenance; Party2 Maintenance; Party2 Flight Crew,,1015422,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy,,N,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem; General Maintenance Action,Manuals; Human Factors; Aircraft; MEL; Logbook Entry; Procedure,Human Factors,"A B757-200 aircraft had an inbound write-up for the Autopilot System. An MEL 22-10-01C was applied; which has you pull and collar all three FCC SERVO Circuit Breakers (C/Bs). The next day; the aircraft was a Routine Overnight Maintenance in ZZZ1 and the Mode Control Panel (MCP) was replaced which cleared the MEL. The Lead; who was assigned the aircraft; accomplished the Operational Test of the panel and completed the CAT Check to re-certify the aircraft. The aircraft departed from ZZZ1 to ZZZ2 and while en route; the flight crew tried to engage the Center Autopilot; it would not work; nor would the Right or Left Autopilot. The flight crew found all three Flight Control Computer Servo C/Bs still collared.The aircraft departed ZZZ1 for ZZZ2; at 17;000 FT; the First Officer; who was flying the aircraft; wanted the Center Autopilot engaged; it wouldn't engage. The Captain tried the Left and then Right Autopilot but they would not engage either. The Captain checked the overhead C/B panel and found all three Flight Control Computer Servo C/Bs still collared. Unable to determine cause; the flight crew called Maintenance Control over the radio; found that ZZZ1 Maintenance replaced the Mode Control Panel (MCP); cleared the MEL; and that it was OK to take the [C/B] collar's off and reset the three C/B's. The Autopilot System returned to normal and the rest of the flight was un-eventful. No maintenance actions were required. I would also like to [recommend] one more comprehensive fix to prevent the recurrence of 'Not reactivating' an aircraft system after clearing an MEL. The Desk Supervisor receives an hourly report from the Leads on what MELs were cleared and which ones will remain. I would like for him to verify; when an MEL is removed to: First; check to see if when the MEL was applied; or was a special procedure accomplished and second; confirm with the Lead / mechanics; if required; that the system is re-activated (C/Bs pushed back in; valves re-opened; placards removed from cockpit /logbook).",,,,"A Lead Mechanic reports a deferred Autopilot System had been cleared after a Mode Control Panel (MCP) had been replaced on a B757-200 aircraft. However; after departure; the flight crew notified Maintenance Control the Left; Center and Right autopilots would not engaged. All three Flight Control Computers (FCCs) Circuit Breakers (C/Bs) were still collared.",
1015583,201206,0601-1200,ZZZ.Airport,US,,,0,,,VMC,,,Daylight,,,Tower ZZZ,Air Carrier,B737-300,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ZZZ,Air Carrier,Commercial Fixed Wing,,2,Part 121,,,,Final Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,,Flight Crew Last 90 Days 175,,Communication Breakdown; Confusion; Distraction; Workload,Party1 Flight Crew; Party2 ATC,,1015583,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,,Flight Crew Last 90 Days 116; Flight Crew Type 5500,,Distraction; Workload; Communication Breakdown; Confusion,,,1015021,ATC Issue All Types; Conflict Ground Conflict; Critical; Deviation / Discrepancy - Procedural Clearance; Ground Incursion Runway,,N,Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Separated Traffic; Flight Crew Executed Go Around / Missed Approach,Airport; Company Policy; Human Factors; Procedure,Procedure,"Event took place on the first flight of the pairing with a new Captain. We began our flight on time and pushed expecting a normal taxi and takeoff on 12R per the ATIS. We were given clearance to 'Taxi Z; D; to 12R; hold short 12L' by Ground. The Captain commented how unusual this clearance was for us. As I was checking our taxi route and as we approached D we were switched to Tower. Immediately after switching the radio; Tower called before we checked in and cleared us to cross 12L; 17; and line up and wait Runway 12R Intersection D. The Captain called for the Before Takeoff Checklist as we cleared 12L and approached 17 and 12R at D. This caused some confusion for me as it was not our normal taxi clearance for this runway and it was the first time I had taken off from 12R at D. While completing the Pre Takeoff Checklist; crossing 12L and approaching 17 and 12R on D; Tower called and gave us the Intersection 12R at D distance remaining information. I acknowledged this transmission; and finished the checklist as we taxied onto 12R at D. Knowing this was a confusing situation; I took extra care to verify 12R as the Captain turned onto the runway for takeoff where 12R and 17 crossed. The Captain turned to me and asked if I was ready and I responded affirmatively. Looking back; this was the critical point were the workload was high; we were both distracted with several events at once; and we miss-interpreted our last call from Tower as having included our takeoff clearance as we expected. We started the takeoff roll normally. Sometime after passing 80 KTS; we heard Tower call for another Company aircraft on final for Runway 04 to 'go around.' I looked right and realized we had just initiated takeoff without clearance. We continued in lieu of a high speed abort and completed the takeoff. This was a classic example of several events happening at once and not recognizing the increasing risk for error as I became task saturated due to unfamiliar circumstances. Better situational awareness would have prevented this mistake by recognizing the risks piling up: unfamiliar taxi instructions; confusing runway layout; lack of comprehension; ATC instructions during the second call from Tower; and verifying the actual takeoff clearance with the Captain. When Tower gave distance remaining info; it sounded rushed. Had they repeated our clearance to line up and wait with the amplifying information; we might have caught our mistake as we were distracted and assumed the takeoff clearance was issued. Always use standard phraseology with the other crew member and do not assume they know. Recognize your own warning signs and verbalize them so the other crew member is aware that you are uncomfortable/distracted (like when we state we are 'heads down' and not there to back them up).",,"[Narrative #2 contained no additional information.]",,"B737 flight crew; given a line up and wait clearance at a runway/taxiway intersection; misinterpreted the Local Controller's distance remaining advisory as clearance for takeoff and initiated takeoff. Controller issued a go-around to traffic approaching a crossing runway.",
1015717,201206,0601-1200,ORD.Airport,IL,,,,13000,,,,,,,,Center ZAU,Air Carrier,MD-83,,2,Part 121,IFR,,,Climb,,Class E ZAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Other / Unknown,,,,Communication Breakdown,Party1 Other; Party2 Flight Crew,,1015717,,,,,,,,,,,,Deviation - Speed All Types; Deviation / Discrepancy - Procedural Published Material / Policy,,N,Person Air Traffic Control,In-flight,Air Traffic Control Provided Assistance; Air Traffic Control Issued New Clearance; Flight Crew Returned To Clearance,Chart Or Publication; Human Factors; Manuals,Chart Or Publication,"We departed 32L at ORD. While climbing through 13;000 FT and accelerating to normal climb speed ATC asked our speed. I responded 280 accelerating to 300 KTS. ATC advised we were limited to 250 KTS per the O'Hare SIX departure. We immediately reduced speed to 250 KTS. We re-examined the chart. The new chart had been revised to state 'turbojet departures all directions maintain 250 KT until advised by ATC'. The previous restriction only applied to fixes to the south for years! Surely an error on our part not to notice the change; ATC also stated many other aircraft had been making the same error. Maybe if the commercial aero chart provider were to have revised the chart by placing the speed restriction box in all quadrants rather than just changing the wording in the box in the south quadrant the change would have been more noticeable.",,,,"An MD-83 flight crew accelerated toward normal climb speed in violation of the recently revised restriction of 250 KTS until advised for all departures on the O'HARE SIX SID from ORD.",
1015826,201206,1201-1800,ZZZ.Airport,US,,,0,,,VMC,,,Daylight,,,,Air Carrier,B737-700,,2,Part 121,IFR,Ferry / Re-Positioning,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Pilot Seat,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer,,Flight Crew Last 90 Days 115; Flight Crew Type 8000,,Physiological - Other,,,1015826,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Crew,In-flight,General Maintenance Action; General Physical Injury / Incapacitation,Aircraft; Environment - Non Weather Related; Procedure,Ambiguous,"First Officer's seat stuck/not working well while [we were] departing on a charter turn. Decided to have Maintenance (first stop positioning leg) make a fix. They sprayed the seat tracks (and the floor) 'heavily' with 'WD40.' They even chuckled when I mentioned how strong the fumes were after their fix. Hours later; while descending into our off station stop; the Captain asked me how I was feeling. I said I was mildly nauseated (I ate the free crew meal supplied on the charter. The Captain brought his own healthy lunch). He replied feeling the same. After landing; we discussed this further and thought it may be linked to the nasty smell of the WD40 we noticed most of that leg. Since we were ferrying the jet back (with no passengers); we decided to leave the cockpit door open to further ventilate the cockpit. On this next leg; we did not smell anything nor felt bad. However; as we were approaching a lot of thunderstorm weather on our return; the Captain decided to close the cockpit door to avoid any distractions or extra lighting from the galley. At this point; we thought nothing of the prior smell before. However; moments later after the door was closed; we both reported the smell being apparent and started to wonder; 'Do I feel kind of lousy because this is a long day; or are the fumes making us sick?' We opened the door again and the smell was no longer noticeable. We discussed the obvious boldface checklist and decided it was not necessary unless the smell returned or we reported feeling any worse. After extensive vectoring; we landed late without any further smell or sick feeling. We called Maintenance to come clean up the excessive spray all over the track and floor on the First Officer side. Maintenance reported to us that that spray was not allowed. We were puzzled but wondered; 'May there be a reason why...not to poison the air the pilots breathe in the cockpit' I have no idea what is allowed or not. I have no conclusive evidence that our bad feeling was related to the spray. I do know that we both reported smelling the spray and feeling fairly sick at the same time independently. We also reported those feelings going away at the same time. We also were puzzled as to why a potential unauthorized procedure was completed on our flight by our Maintenance. Of course; your mind starts to wonder what is really the reason; 'Are we imagining it now?' The Maintenance response of the spray not being allowed was the last piece that convinced me to take the time to file this report. Even if it was allowed; the fumes were a big distraction and not well received by both of us.",,,,"A B737 First Officer reported becoming ill from WD40 chemical fumes after Maintenance treated his sticking seat track. He later found that WD40 use is not allowed in the cockpit.",
1015855,201206,1801-2400,,,,,0,,,VMC,10,,Dusk,5000,,Ramp ZZZ,Air Carrier,A300,,2,Part 121,IFR,Cargo / Freight / Delivery,FMS Or FMC,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,,Flight Crew Last 90 Days 120; Flight Crew Total 9000; Flight Crew Type 1000,,Situational Awareness; Workload; Communication Breakdown; Confusion; Distraction,Party1 Flight Crew; Party2 Maintenance,,1015855,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Person / Animal / Bird; Ground Event / Encounter Loss Of Aircraft Control,,,Person Maintenance,Taxi,Flight Crew Took Evasive Action; Flight Crew Regained Aircraft Control,Human Factors,Human Factors,"Aircraft was being push backed while we were starting engines. Pushback stopped for a brief moment then proceeded to tug us forward a little distance. We were starting number one after number two had been started and stable per the AOM. I was looking at the overhead electrical panel for a moment and I heard the Mechanic state '....still hooked up'. Then he said 'You are rolling'. The Captain applied the brakes; set the parking brake and stated he never heard the Mechanic instruct us to set the brakes. Honestly; I never did hear the Mechanic say that either. I asked the Captain to see if the Mechanic was OK. He asked the Mechanic was he OK. Mechanic stated 'I am glad I was not in front of the nose wheel.' Neither I nor the Captain noticed we were rolling forward as we did not expect to be rolling forward and our heads were still in the cockpit regarding engine start procedures. Miscommunication was likely the culprit? I suspect the push- stop- then forward tugging may have been a factor of distraction as we both discussed in the cockpit 'What are they doing?' Mechanic was OK and clear. He checked off the headset and we taxied out for normal flight. In the future; I will pay more attention to the brake set issue before I go to scanning overhead indications to confirm normal situation.",,,,"An A300 began rolling after pushback because the Mechanic did not ask the flight crew to set the parking brake before disconnecting the tug and towbar.",
1015868,201206,1201-1800,ZZZZ.Airport,FO,,,0,,,,,,Daylight,,,Ramp ZZZZ,Air Carrier,A320,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Cowling,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 260; Flight Crew Total 16000; Flight Crew Type 2900,,Troubleshooting; Communication Breakdown; Confusion; Distraction; Situational Awareness,Party1 Flight Crew; Party2 Maintenance,,1015868,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Pre-flight,General Release Refused / Aircraft Not Accepted,Manuals; Aircraft; Company Policy; Procedure,Aircraft,"My First Officer did a walk around on the aircraft and found landing gear door seal missing a two inch chunk and the right engine had a six inch chunk of honeycomb missing just outside the fan blades. The Captain went out to look at the engine saw it was part of a repair to the acoustical material just in front of the fan blades and at the bottom inside of the cowl. The repair was approximately six inches wide and two inches deep. I called Maintenance after approximately 1.5 hours to find out the status of the aircraft and was told the aircraft was fixed. I asked about the engine and was told everything was OK and it was on a twenty cycle deferral. We flew the aircraft and on the next walk around the First Officer noticed the repair patch was disintegrating. I inspected the repair and saw a piece was about to come off and go into the engine. I talked with Maintenance Control and they told me the missing pieces of acoustic lining are within tolerance; but they failed to address my concern of the loose pieces of the patch coming off and going into the engine. I refused to fly the aircraft back in its current state. I do not understand why the integrity of the repair patch was not inspected when a small part of it was missing before the previous departure.",,,,"An A320 Captain refused an aircraft when a section of the inlet cowl acoustical material was found loose after the same section was temporarily repaired prior to the previous flight.",
1015871,201206,0601-1200,ZZZ.Airport,US,,,0,,,VMC,,,Daylight,,,Ramp ZZZ,Air Carrier,B757-200,,2,Part 121,IFR,Passenger,,Parked,Oceanic,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Engine,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,,Flight Crew Last 90 Days 150; Flight Crew Total 11000; Flight Crew Type 2500,,Troubleshooting; Training / Qualification; Situational Awareness; Communication Breakdown; Distraction,Party1 Flight Crew; Party2 Maintenance,,1015871,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew; Person Maintenance,Pre-flight; In-flight,General Maintenance Action,Aircraft; Company Policy; Procedure,Aircraft,"We received the aircraft with a defect of high oil consumption on left engine; which was previously monitored. We discussed with the Mechanic; who indicated previous consumption trends at approximately .35 quarts per hour and the inbound flight to this station spiked to approximately .7 quarts per hour and required the addition of four quarts of oil. Maintenance consulted with Maintenance Control and conducted an idle engine run for approximately five minutes with no leaks noted. The high power run; which is the preferred test; was not available due to staffing requirements. After consulting with Maintenance Control; the Mechanic seemed reluctant; but indicated the aircraft was airworthy. We were advised a rate of .6 quart per hour was a 'red line' in domestic operation and required troubleshooting before continued operation. Maintenance Control suggested the trend was below the .6 rate; so it was airworthy; even under ETOPS operations. They advised the further diagnosis would occur at the next station. My concerns were the following: 1. Departing with a known trend beyond a limit. 2. Interpretation of the trend to be applicable; even though most recent flight it spiked upward. 3. Unknown additional limitations that could affect ETOPS operation. 4. The perception of possibly operating under a very marginal condition due to economic reasons. The next station is much better equipped to manage an engine change than our current station. Because there was a lack of clear guidance regarding the oil consumption and Maintenance Control interpreted the usage 'trend;' we thought it was reasonable to proceed on the flight.  I did; however; have strong concerns about ETOPS operation with a known oil consumption issue; possible ETOPS implications; and a steep trend increase on the most recent flight. During the return flight; we observed the oil quantity on the left engine decrease a bit more rapidly than the left; although other parameters seemed normal. Upon arrival at the next station I met with the Mechanic who seemed very surprised the aircraft was operated inbound and especially ETOPS. The left engine required six quarts of oil and seemed to confirm the increasing usage trend to an unsafe level. The aircraft was taken out of service. My concern relates to the lack of clear guidance and the inability to make the safest decision possible. I felt the area subject to interpretation (usage trend) might have compelled a decision to continue the flight to the Maintenance Station; which had logistical and economic benefits (maintenance facilities). However; I don't believe this was necessarily the safest and most prudent options. From a safety stand point; I felt uncomfortable departing overwater with a known issue that appeared to be deteriorating.",,,,"A B757 arrived after an ETOPS flight having used seven quarts of oil in the left engine. Maintenance talked the crew into a return flight where the aircraft was taken out of service because of the continued high oil usage.",
1015884,201206,0001-0600,ZZZ.Airport,US,,,0,,,,,,Daylight,,,Ramp ZZZ,Air Carrier,A321,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Training / Qualification; Troubleshooting; Physiological - Other; Situational Awareness,,,1015884,,,,,,,,,,,,Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Attendant,In-flight,Aircraft Equipment Problem Dissipated; Flight Crew Took Evasive Action; General Physical Injury / Incapacitation; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft,Aircraft,"Shortly after arriving at the gate in our destination; the C Flight Attendant reported to me that she experienced symptoms and smelled an odor consistent with previous cabin odor reports turned in by other crew members. Her experience; as reported to me; occurred during takeoff and climb to approximately 10;000 FT. She stated that she smelled a dirty sock or musty odor and experience burning eyes at position 2R (A321) beginning at initial takeoff thrust application; with the smell and burning eye sensation gradually subsiding during the climb out; stating that she recalled not smelling the odor at about the time that I turned off the PED at 10;000 FT. Her only complaint beyond those was a sensation in the back of her throat throughout the remainder of the flight. None of the other flight attendants or the cockpit crew members experienced what the C Flight Attendant experienced. After receiving her report; I contacted Maintenance through Dispatch to report the odor occurrence. I advised the Flight Attendant to contact her Supervisor and get advice on whether she should seek medical care; and also advised the rest of the crew to do the same if they thought it was necessary. The aircraft was written up; an Aircraft Cabin Odor Report was filled out by me with the assistance of the effected Flight Attendant; and the logbook page and Odor Report were faxed to Maintenance. Our outbound flight was subsequently canceled; and at the time of this writing; the aircraft is awaiting Maintenance personal from a nearby maintenance station to trouble shoot the problem.",,,,"An A321 Flight Attendant reported a dirty socks odor and experienced symptoms during takeoff and climb to 10;000 FT. The aircraft was removed from service at its destination.",
1015895,201206,0601-1200,JFK.Airport,NY,,,,,,,,,,,,Tower JFK,Air Carrier,EMB ERJ 145 ER/LR,,2,Part 121,IFR,,,Final Approach,Other VOR Runway 13L,Class B JFK,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower JFK,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,Final Approach,,Class B JFK,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Distraction,,,1015895,,,,,,,,,,,,Deviation - Altitude Excursion From Assigned Altitude; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter Wake Vortex Encounter,,,Person Flight Crew,In-flight,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Human Factors,"On VOR 13L approach in JFK we might have gone below altitude at DMYHL due to wake turbulence encounter with proceeding aircraft. When I looked we might have been off altitude by about 150 FT to 200 FT. It was very close to DMYHL. We had a visual on the airport; and did not get a visual on aircraft ahead until about 1 NM before DMYHL. I was pilot not flying during the flight.",,,,"An EMB-145 Captain reported deviating below altitude assignment on arrival to JFK when they were distracted by a wake vortex encounter.",
1015972,201206,0601-1200,ZZZ.Airport,US,,,0,,,,,,Daylight,,,,Air Carrier,A320,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Fatigue; Situational Awareness,,,1015972,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,Other Post Flight,General None Reported / Taken,Human Factors; Company Policy,Company Policy,"We had an aborted takeoff and had to return to the gate. Our duty day on this all nighter trip was extended by almost two hours. I arrived home after sunrise. I was now awake for over 14 hours. I almost crashed my car on the way home. I pulled into a 7/11 and gathered myself and continued home. I hope the Carrier will reconsider its scheduling tactics. All nighters on the back end should have ONE leg home not 2 or 3. It is dangerous!!!",,,,"A Flight Attendant reported fatigue because of multiple legs following an all night flight and as a result he felt unable to drive home safely.",
