 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
ACN,Date,Local Time Of Day,Locale Reference,State Reference,Relative Position.Angle.Radial,Relative Position.Distance.Nautical Miles,Altitude.AGL.Single Value,Altitude.MSL.Single Value,Latitude / Longitude (UAS),Flight Conditions,Weather Elements / Visibility,Work Environment Factor,Light,Ceiling,RVR.Single Value,ATC / Advisory,Aircraft Operator,Make Model Name,Aircraft Zone,Crew Size,Operating Under FAR Part,Flight Plan,Mission,Nav In Use,Flight Phase,Route In Use,Airspace,Maintenance Status.Maintenance Deferred,Maintenance Status.Records Complete,Maintenance Status.Released For Service,Maintenance Status.Required / Correct Doc On Board,Maintenance Status.Maintenance Type,Maintenance Status.Maintenance Items Involved,Cabin Lighting,Number Of Seats.Number,Passengers On Board.Number,Crew Size Flight Attendant.Number Of Crew,Airspace Authorization Provider (UAS),Operating Under Waivers / Exemptions / Authorizations (UAS),Waivers / Exemptions / Authorizations (UAS),Airworthiness Certification (UAS),Weight Category (UAS),Configuration (UAS),Flight Operated As (UAS),Flight Operated with Visual Observer (UAS),Control Mode (UAS),Flying In / Near / Over (UAS),Passenger Capable (UAS),Type (UAS),Number of UAS Being Controlled (UAS),Aircraft Component,Manufacturer,Aircraft Reference,Problem,ATC / Advisory,Aircraft Operator,Make Model Name,Aircraft Zone,Crew Size,Operating Under FAR Part,Flight Plan,Mission,Nav In Use,Flight Phase,Route In Use,Airspace,Maintenance Status.Maintenance Deferred,Maintenance Status.Records Complete,Maintenance Status.Released For Service,Maintenance Status.Required / Correct Doc On Board,Maintenance Status.Maintenance Type,Maintenance Status.Maintenance Items Involved,Cabin Lighting,Number Of Seats.Number,Passengers On Board.Number,Crew Size Flight Attendant.Number Of Crew,Airspace Authorization Provider (UAS),Operating Under Waivers / Exemptions / Authorizations (UAS),Waivers / Exemptions / Authorizations (UAS),Airworthiness Certification (UAS),Weight Category (UAS),Configuration (UAS),Flight Operated As (UAS),Flight Operated with Visual Observer (UAS),Control Mode (UAS),Flying In / Near / Over (UAS),Passenger Capable (UAS),Type (UAS),Number of UAS Being Controlled (UAS),Location Of Person,Location In Aircraft,Reporter Organization,Function,Qualification,Experience,Cabin Activity,Human Factors,Communication Breakdown,UAS Communication Breakdown,ASRS Report Number.Accession Number,Location Of Person,Location In Aircraft,Reporter Organization,Function,Qualification,Experience,Cabin Activity,Human Factors,Communication Breakdown,UAS Communication Breakdown,ASRS Report Number.Accession Number,Anomaly,Miss Distance,Were Passengers Involved In Event,Detector,When Detected,Result,Contributing Factors / Situations,Primary Problem,Narrative,Callback,Narrative,Callback,Synopsis,

768204,200801,0601-1200,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,A319,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,Testing,,,,,,,,,,,,,,,,,,Pneumatic Valve/Bleed Valve,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Pilot Flying; Captain,,Flight Crew Last 90 Days 250; Flight Crew Total 7000; Flight Crew Type 1500,,Communication Breakdown; Troubleshooting,,,768204,Company,,Air Carrier,Maint Control,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,Person Flight Crew,,General None Reported / Taken; General Maintenance Action,Logbook Entry; Aircraft; Company Policy; Human Factors,Company Policy,"FLT WAS ASSIGNED ACFT X INITIALLY. BY THE TIME I REACHED THE ARPT; IT WAS ACFT Y CHKING THE INBOUND LOG; THERE WERE 4 OPEN ITEMS (2 COSMETIC AND 2 SAFETY OF FLT). I CALLED DISPATCH TO ASK ABOUT THE STATUS OF THE OPEN ITEMS BEFORE RELEASING THE ACFT AND WAS TOLD THAT HE DID NOT KNOW. I CALLED MAINT CTL WHO SAID IT WAS A LCL ISSUE. I CALLED LINE MAINT AND WAS TOLD THAT IF I WANTED THE ENG 2 HIGH PRESSURE VALVE FAULT ADDRESSED I NEEDED TO REFUSE THE ACFT. I DID. THE FLT WAS INTO KNOWN ICING CONDITIONS ON AN ARR THAT IS A STEEP DSCNT OVER THE MOUNTAINS. THIS IS THE EXACT REASON FOR THE HIGH PRESSURE VALVE TO OPEN AND PROVIDE THE NEEDED HOT AIR FOR ANTI-ICING. WITHIN MINS OF REFUSING THE ACFT; I WAS PAGED BY FLT OPS. STATION MAINT WAS CALLING TO TELL ME THE GATE LEAD MECH HAD ALREADY FIXED AND SIGNED OFF THE LOG ITEM. UPON QUESTIONING; I WAS TOLD THAT THEY HAD FIXED THE PROB AND RUN THE ENG WITH NO ISSUES. I RELEASED THE ACFT AND WENT TO THE GATE. I CHKED THE MAINT RELEASE AND SAW THAT THEY HAD CLRED ALL LOG ITEMS. DUE TO THE LATE DEP; I DID MY FLOWS AND BRIEFINGS AND WE GOT UNDERWAY. DURING THE FLT I ASKED THE FO WHAT HE HAD SEEN LINE MAINT DO AND HE SAID THEY HAD RETRIEVED SOME INFO FROM THE BOX (FMGC) AND LEFT. I ASKED HIM ABOUT THE ENG RUN AND HE SAID HE HAD NO KNOWLEDGE OF ANY ENG RUN-UP. ON DSCNT INTO ZZZ; IN ICING CONDITIONS; WE GOT THE ECAM FOR THE ENG #2 HIGH PRESSURE VALVE AND COMPLETED THE PROC. ON THE GND; I WENT INTO OPS; CALLED DISPATCH; AND SPOKE TO MAINT CTL REGARDING THE ENTIRE INCIDENT. IT IS CLR I WAS LIED TO IN ORDER TO EXPEDITE A DEP; TO AN OUTSTATION WITH NO MAINT; 'AFTER' I HAD REFUSED TO DEFER IT DUE TO SAFETY OF FLT. AS AN AIRLINE CAPT; I HAVE BECOME USED TO THE PENCIL WHIPPING OF MAINT ITEMS FOR EXPEDITIOUS MOVEMENT OF ACFT. I HAVE SEEN FIRST HAND THE 'SHOPPING' OF BROKEN ACFT TO WHICHEVER CAPT WILL FLY IT. I HAVE ALSO EXPERIENCED THE NORMAL 'WE WILL NOT FIX ANYTHING UNTIL YOU REFUSE THE ACFT' ROUTINE MANY; MANY TIMES. HOWEVER THIS IS THE FIRST TIME I HAVE BEEN OPENLY AND BRAZENLY LIED TO IN ORDER TO TAKE AN ACFT I HAVE REFUSED DUE TO A SAFETY OF FLT ISSUE. THIS NONSENSE HAS TO BE STOPPED AND IT IS CLR THAT ONLY THE FAA CAN DO IT! CALLBACK CONVERSATION WITH RPTR REVEALED THE FOLLOWING INFO: REPORTER STATED THIS ISSUE OF HAVING TO REFUSE ACFT BECAUSE OF SAFETY OF FLIGHT ISSUES; JUST TO GET MAINT TO FIX AN ITEM; PLACES UNDUE PRESSURE ON FLIGHT CREWS. BEING LIED TO WHEN; IN THIS CASE; GOING INTO A KNOWN ICING CONDITIONS WITH THE #2 ENGINE HIGH PRESSURE BLEED VALVE NOT FUNCTIONING CORRECTLY AND MAINT IN ESSENCE; PENCIL WHIPPING THE WRITE-UP TO GET THE PLANE OUT; IS ANOTHER INDICATION OF HIS COMPANY'S UNSAFE MAINT PRACTICES.",,,,"AN AIRBUS A319 CAPTAIN REPORTS ON HIS COMPANY'S MAINT DEPARTMENT'S ATTITUDE OF LYING TO HIM; PENCIL WHIPPING AND TELLING PILOTS THEY HAVE TO REFUSE ACFT BEFORE ANYTHING WILL BE FIXED.",
768722,200801,1201-1800,ZZZ.Airport,US,,,0,,,VMC,10,,Night,CLR,,,Air Carrier,,,2,Part 121,IFR,Passenger,,Parked; Taxi,,,,,,,,Repair,,,,,,,,,,,,,,,,,,Rudder Pedal,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Troubleshooting,,,768722,Company,,Air Carrier,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,,General Maintenance Action; General None Reported / Taken,Aircraft; Company Policy; Human Factors,Human Factors,"WHEN WE LANDED WE HAD MAINT FIX THE STALL PROTECTION PANEL. IT WAS NOT FULLY SECURE BECAUSE THE FASTENER WAS BROKEN. THE MECH CAME OUT WITH 2 OTHER MECHS. THE LEAD MECH SAT IN THE FO SEAT WHILE I WAS IN THE CAPT SEAT. I SAT AND WATCHED THE MECH BRING IN THE COCKPIT A YELLOW DEWALT DRILL WITH A SMALL BIT; A RIVET TOOL; A PERSONAL LEATHERMAN; A SCREWDRIVER WITH A BLACK HANDLE; A FLASHLIGHT; AND A SMALL ZIPLOCK BAG WITH NEW BACKING PLATES AND RIVETS IN IT. HE PLACED ALL OF THESE ITEMS ON THE CTR PEDESTAL AND STARTED WORKING ON THE PANEL BY DRILLING OUT THE OLD BACKING PLATES. AFTER A WHILE I LEFT THE COCKPIT AND THE LEAD MECH DOING ALL THE WORK SAID IT WILL BE DONE WHEN YOU GET BACK. I CAME BACK APPROX 30 MINS LATER AND I REVIEWED THE LOGBOOK AND WE DEPARTED ON TIME FOR ZZZ. WHILE TAXIING OUT TO RWY 13 WE HEARD A CLUNKING SOUND COMING FROM THE RUDDER PEDAL AREA EVERY TIME WE MADE A TURN. WE GOT TO THE RWY AND ASKED TO RETURN TO THE GATE. WHEN WE GOT BACK TO THE GATE I DEBRIEFED THE MECH IN DETAIL AND WROTE IT UP IN THE MAINT LOG. WE SAT AND WAITED APPROX 15-20 MINS AND THEY DECIDED TO SWAP THE ACFT. WE DEPLANED AND AFTER EVERYONE GOT OFF AND WHILE WE WERE PACKING OUR KIT BAGS I GOT A FLASHLIGHT TO CHK AND MAKE SURE WE REMOVED EVERYTHING AND ALSO TAKE A QUICK LOOK AT THE RUDDER PEDAL AREA BECAUSE I NOTICED NONE OF THE MECHS NEVER EVEN LOOKED IN THAT AREA WHILE THEY WERE TROUBLESHOOTING. THEN I NOTICED A SHINY OBJECT IN BACK OF THE CAPT'S R RUDDER PEDAL AND WHEN I LOOKED CLOSER; IT WAS THE SCREWDRIVER THAT THE MECH WAS USING TO FIX THE STALL PANEL THAT HE PUT ON THE CTR PEDESTAL. I HAD OPS SEND OUT THE MAINT SUPVR TO SHOW HIM WHAT I HAD FOUND. MY WHOLE CREW ALSO SAW THIS BLACK HANDLE SCREWDRIVER. THE MAINT SUPVR ALONG WITH THE 2 MECHS WHO WERE TROUBLESHOOTING ACFT X SAW THE SCREWDRIVER. THE MAINT SUPVR SAID HE WOULD GET TO THE BOTTOM OF IT AND APOLOGIZED. THE NEXT DAY WE WERE ASSIGNED THE SAME ACFT. WHILE I WAS REVIEWING THE LOGBOOK AS PER COMPANY POLICY I NOTICED WHAT WAS WRITTEN IN THE CORRECTIVE ACTION BOX OF MY WRITE-UP AND IT FLOORED ME. MAINT REPLACED BOTH NOSE LNDG GEAR TIRES. MAINT MADE NO ENTRY AS TO THE SOUND WAS CAUSED BY FOD IN THE COCKPIT BECAUSE OF A MECH'S SCREWDRIVER THAT WAS LEFT BEHIND MISTAKENLY. THEY WASTED THOUSANDS OF DOLLARS OF COMPANY RESOURCES TO COVER UP A MECH'S GROSS NEGLIGENCE AND UNSAFE MAINT PRACTICES THAT COULD HAVE RESULTED IN A FLT CTL JAM AND CAUSED THE ACFT TO BE UNCONTROLLABLE AND CRASH. I WAS VERY CLR WITH MAINT WITH WHAT I DESCRIBED TO THEM ABOUT THE CLUNKING SOUND. I DID NOT STATE THAT I HAD VIBRATION COMING FROM THE NOSE LNDG GEAR. I DID NOT STATE THAT I HEARD A CLUNKING SOUND COMING FROM THE STRUT OR NOSE LNDG GEAR AREA. I TOLD THE PAX WHEN WE GOT TO THE NEXT ACFT EXACTLY WHAT HAPPENED BECAUSE THEY WERE VERY UPSET AT THE DELAY AND WANTED TO KNOW WHAT THE PROB WAS. UNSATISFACTORY MAINT PRACTICES CAUSED BY NEGLIGENCE AND UNETHICAL BEHAVIOR. ALSO; A VERY POOR MAINT TOOL INVENTORY PROGRAM OR A NON EXISTENT ONE. MANDATE THAT ACR MAINT START A TOOL INVENTORY PROGRAM THAT HAS A TOOL CRIB MONITOR WITH CHITS FOR ALL MECHS LIKE THE MIL LINE MAINT ORGANIZATIONS DO. ALSO OUTLAW ALL PERSONAL TOOLS LIKE LEATHERMANS ETC. MANDATE THAT AFTER ANY WORK IS DONE ALL TOOLS MUST BE TURNED BACK IN TO THE TOOL CRIB FOR INVENTORY AND IF ANYTHING IS MISSING THEN THE ACFT THAT THE MECH WAS WORKING ON IS GROUNDED UNTIL THE TOOL IS FOUND AND ACCOUNTED FOR.",,,,"AN EMB135LR (ERJ135LR) PILOT BELIEVES MAINT COVERED-UP GROSS NEGLIGENCE AND UNSAFE MAINT PRACTICES BY UNNECESSARILY CHANGING BOTH NOSE TIRES WHEN MECHANIC'S SCREWDRIVER FOUND FWD OF CAPT'S PEDALS.",
769090,200801,,PHX.Airport,AZ,,,0,,,,,,,,,,Air Carrier,A320,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,Testing,,,,,,,,,,,,,,,,,,Hydraulic Fluid,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Captain; Pilot Flying,,Flight Crew Last 90 Days 210; Flight Crew Total 10000; Flight Crew Type 1800,,Time Pressure; Troubleshooting; Communication Breakdown,,,769090,,,,,,,,,,,,Aircraft Equipment Problem Critical,,,Person Flight Crew,,General Maintenance Action,Human Factors; Logbook Entry; Aircraft; Company Policy,Company Policy,"DURING PREFLT PLANNING FOR NEXT LEG I NOTICED THAT OUR NEXT ACFT; HAD AN OPEN LOG ITEM CONCERNING THE GREEN HYD SYS LOW PRESSURE WARNING. ALSO NOTICED IN THE HISTORY THAT THE GREEN SYS HAD LOST ALL FLUID 1 WK PRIOR. UNRELATED IN THE HISTORY WAS 3 RPTS OF LOW FLUID ON THE YELLOW SYS IN 3 DAYS. UPON ARR AT DEP ACFT DISCOVER THAT PROB WITH THE GREEN SYS HAS BEEN DEFERRED AS THE LOW PRESSURE LIMIT SWITCH BEING THE CULPRIT. ALL OTHER INDICATIONS WERE NORMAL. UPON FURTHER PREFLT; DISCOVERED THAT THE YELLOW SYS WAS AGAIN BELOW THE LOW LEVEL MARK ON THE ECAM PAGE (CARGO DOORS WERE CLOSED). REFUSED ACFT BASED ON DOUBTFUL YELLOW SYS INTEGRITY. MECH TRIED TO EXPLAIN TO ME THAT THE YELLOW SYS HAD XFERRED FLUID TO THE GREEN SYS THROUGH THE PTU DURING THE PRIOR FAILURE AND THAT WAS THE REASON FOR THE CHRONIC LOW FLUID PROB OVER THE LAST WK. LATER; AFTER THE FLT HAD CANCELED; IT WAS DETERMINED THAT THE PTU WAS LEAKING. SHOCKINGLY; THE LEAK WAS DEFERRED. I WAS ASSIGNED THE ACFT THE NEXT MORNING TO FLY THE EXTRA SECTION AND REFUSED IT AGAIN BASED ON SAFETY REASONS. THE ACFT IS CURRENTLY IN THE AIR FLYING AND IS NOT SCHEDULED FOR MAINT FOR 7 MORE LEGS AND 2 DAYS. FLYING AN ACFT WITH A KNOWN HYD LEAK THAT IS SERIOUS ENOUGH TO HAVE TO BE CHKED AFTER EACH LNDG AND IS CAUSING THE RESERVOIR TO REACH LOW LEVEL AT LEAST ONCE A DAY IS DEFINITELY NOT THE SAFEST COURSE OF ACTION. CALLBACK CONVERSATION WITH RPTR REVEALED THE FOLLOWING INFO: REPORTER STATED THIS ISSUE OF HAVING TO REFUSE ACFT BECAUSE OF SAFETY OF FLIGHT ISSUES; JUST TO GET MAINT TO FIX TO AN ITEM; PLACES UNDUE PRESSURE ON FLIGHT CREWS. THIS ACFT THAT HE TWICE REFUSED TO TAKE DUE TO UNRESOLVED YELLOW HYD SYSTEM LOW FLUID LEVEL AND LEAKING AT THE PTU; ALSO HAD A TOTAL LOSS OF THE GREEN SYSTEM HYD PRESSURE AND FLUID JUST ONE WEEK EARLIER.",,,,"AN AIRBUS A320 CAPTAIN REFUSES SAME ACFT IN 24 HOURS DUE TO CONTINUING PROBLEM WITH THE YELLOW HYD SYS LEAKING AT THE PTU WITH A CHRONIC LOW FLUID LEVEL. BELIEVES MAINT AT HIS CARRIER CONTINUES TO DETERIORATE.",
769394,200801,1201-1800,ZZZ.Airport,US,,,0,,,,Rain,,,,,,Air Carrier,B757-200,,2,Part 121,IFR,Passenger,,Parked,,,,,,,Scheduled Maintenance,,,,,,,,,,,,,,,,,,,APU,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Pilot Not Flying; Check Pilot; Captain,,Flight Crew Last 90 Days 200; Flight Crew Total 24000; Flight Crew Type 7000,,Troubleshooting; Communication Breakdown,,,769394,Aircraft X,,Air Carrier,Captain; Pilot Flying,,Flight Crew Last 90 Days 100; Flight Crew Total 8000; Flight Crew Type 630,,,,,769118,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,,General Maintenance Action; General None Reported / Taken,Aircraft; Company Policy; Human Factors,Human Factors,"AFTER LNDG WE WERE TOLD OF AN OUTBOUND DELAY FOR MAINT. THE MAINT WAS TO INSTALL AN APU PART THAT WAS OMITTED WHEN THE APU WAS INSTALLED. WE HAD FLOWN IN AN APPARENTLY UNAIRWORTHY CONDITION. WE HAD NO KNOWLEDGE OF THE MISSING COMPONENT AND SUCCESSFULLY UTILIZED THE APU FOR DEP AND ARR. PERHAPS OUR MAINT PROCS NEED TO BE REVIEWED. CALLBACK CONVERSATION WITH RPTR REVEALED THE FOLLOWING INFO: REPORTER STATED HE UNDERSTOOD THE MISSING PART WAS AN APU FLUID DRAIN LINE. THE MAINT TIME NEEDED FOR INSTALLING THE MISSING PART WAS VERY SHORT.",,,,"A B757-200 FLIGHT CREW WAS INFORMED AFTER BLOCK IN THAT THE ACFT WAS MISSING AN APU PART NOT INSTALLED DURING THE PREVIOUS DAY APU CHANGE. CREW BELIEVES THEY MAY HAVE FLOWN AN UN-AIRWORTHY ACFT.",
769396,200801,0601-1200,ZZZ.Airport,US,,,,1000,,,,,,CLR,,Tower ZZZ.Tower,Air Carrier,B777-200,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,Scheduled Maintenance,Testing,,,,,,,,,,,,,,,,,,Gear Lever/Selector,,X,Malfunctioning,,,,,,,,,,,,Class B ZZZ.B,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,First Officer; Pilot Flying,,Flight Crew Last 90 Days 250; Flight Crew Total 8900; Flight Crew Type 1110,,Troubleshooting,,,769397,Aircraft X,,Air Carrier,Pilot Not Flying; Captain,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural FAR,,,Person Flight Crew,,Flight Crew Overcame Equipment Problem; General Maintenance Action,Aircraft; Human Factors,Human Factors,"AFTER TKOF; WHEN I CALLED FOR GEAR UP; CAPT WAS UNABLE TO RAISE THE HANDLE. IT WAS STUCK IN THE DOWN POS; APPARENTLY WITH THE SOLENOID PIN 'IN.' I VERIFIED IT WOULD NOT COME UP. WE RAN A QUICK CHKLIST FOR 'LNDG GEAR HANDLE WILL NOT RAISE.' I PUSHED THE OVERRIDE BUTTON WHILE CAPT SUCCESSFULLY RAISED THE GEAR HANDLE. THE GEAR TOOK ABOUT TWICE AS LONG TO RETRACT AS NORMAL; BUT THEY DID COME UP AND THE DOORS DID EVENTUALLY CLOSE NORMALLY. AFTER LEVELOFF; WE WROTE A TAG WRITE-UP REGARDING THE PROB. BEFORE DSCNT; WE BRIEFED AN EARLY GEAR DOWN CONFIGN TO CHK THE PROPER FUNCTION OF THE LNDG GEAR. DSCNT AND APCH WERE NORMAL. WE CONFIGURED EARLY AS BRIEFED. GEAR EXTENSION WAS NORMAL; AND AT A NORMAL RATE. UPON TOUCHDOWN; ON A VERY SOFT LNDG; THE TRUCKS SEEMED TO 'UNSTICK' AND POP DOWN ONTO THE RWY. WHEN WE DEPLANED AT THE GATE; A TEAM OF MAINT MEN MET US IN THE JETWAY. THEY INFORMED US THAT THE JET HAD INDEED BEEN IN THE HANGAR; FOR LNDG GEAR MAINT. BOTH MAIN LNDG GEAR HAD BEEN REPLACED. THE MEN ASSURED US THIS JET WAS OTS AND AN ENGINEERING FLT CREW WOULD FERRY IT BACK. GIVEN THE RECENT SPATE OF QUALITY ASSURANCE-RELATED MAINT ERRORS; PERHAPS IT IS WORTH CHKING INTO THE QUALITY ASSURANCE PROCESS IN THIS INCIDENT.",,,,"A B777-200 FLIGHT CREW COULD NOT RAISE THE LANDING GEAR HANDLE AFTER TAKEOFF. FO PUSHED THE OVERRIDE SWITCH AND CAPTAIN WAS ABLE TO RAISE HANDLE. BOTH MAIN LANDING GEARS HAD RECENTLY BEEN REPLACED.",
769739,200801,1801-2400,ZZZ.Airport,US,,,,1500,,VMC,,,,,,Tower ZZZ.Tower,Air Carrier,B757-200,,2,Part 121,IFR,Passenger,,Initial Approach,STAR N/A,Class B ZZZ.B,,,,,,Repair,,,,,,,,,,,,,,,,,,Flap Control (Trailing & Leading Edge),,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Captain; Pilot Not Flying,,Flight Crew Last 90 Days 120; Flight Crew Total 22000; Flight Crew Type 350,,Time Pressure; Troubleshooting,,,769739,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Maintenance,,,Automation Aircraft Other Automation,,Air Traffic Control Issued New Clearance; Flight Crew Executed Go Around / Missed Approach; General Maintenance Action,Human Factors; Aircraft,Ambiguous,"REPETITION OF PREVIOUS DISCREPANCY: TRAILING EDGE FLAP DISAGREEMENT. YESTERDAY'S GRIPE SIGNED OFF CYCLED FLAPS -- UNABLE TO DUPLICATE. ON FINAL APCH AFTER FLAPS 20 DEGS (WITH GEAR UP) WAS SELECTED AND TRAILING EDGE FLAP DISAGREEMENT EICAS MESSAGE ILLUMINATED. TRAILING EDGE FLAPS LOCKED OUT AT APPROX 16 DEGS. EXECUTED MISSED APCH. REQUESTED AND RECEIVED VECTORS AND A CLB TO 5000 FT. COMPLETED APPROPRIATE NORMAL AND ABNORMAL CHKLISTS. ADVISED TRACON THAT WE WOULD NOT REQUIRE EMER EQUIP WHEN WE RETURNED FOR LNDG. REQUESTED RWY 28 AND EXPLAINED THAT WE WOULD BE CONFIGURING EARLY AND TO EXPECT NO MORE THAN 150 KTS AT THE OM. ADVISED FLT ATTENDANTS OF CONDITION AND EXPECTED LNDG TIME. SENT MESSAGE TO DISPATCH IDENTING EICAS MESSAGE. TOLD THEM WE WOULD BE LNDG AND INSTRUCTED THEM TO ADVISE MAINT OF SIT. MADE PA ANNOUNCEMENT TO PAX EXPLAINING SIT AND PLAN FOR LNDG WITH LESS FLAPS THAN NORMAL. AFTER FINISHING ROUTINE AND ABNORMAL CHKLISTS AND OBTAINING LNDG DISTANCE DATA FROM IRREGULAR CONFIGN LNDG DATA TABLE; WE COMPLETED AN APCH AND LNDG ON RWY 28. USING FLAPS 20 DEGS; AUTOBRAKES 3 DEGS AND NORMAL REVERSE; AIRPLANE WAS BROUGHT TO AN APPROPRIATE SPD FOR EXIT AT TXWY T. WE DID NOT RECONFIGURE AFTER LNDG. TAXIED TO GATE WITH FLAPS AND SLATS EXTENDED.",,,,"B757 FLT CREW EXPERIENCES TE FLAP DISAGREE EICAS MESSAGE DURING APPROACH AFTER PREVIOUS WRITE-UP FOR THIS PROBLEM WAS SIGNED OFF AS 'COULD NOT DUPLICATE' BY MAINTENANCE.",
770163,200804,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,B737-300,,,Part 121,,,,Parked,,,,,,,,Testing,,,,,,,,,,,,,,,,,,Engine,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air Carrier,Technician,Maintenance Airframe; Maintenance Powerplant,,,Communication Breakdown,,,770163,,,,,,,,,,,,Aircraft Equipment Problem Critical; Inflight Event / Encounter Bird / Animal,,,Person Other Person,,Aircraft Aircraft Damaged; General None Reported / Taken; General Maintenance Action,Aircraft; Chart Or Publication; Manuals,Chart Or Publication,"I RECEIVED A CALL FOR MAINT TO CHK ACFT FOR THRUST REVERSER DISCREPANCY. WHEN THE ACFT CAME TO THE GATE; I NOTICED THAT THE ACFT HAD EXPERIENCED A BIRD STRIKE ON THE L WING AND OUTBOARD SIDE OF #1 ENG. I WENT TO THE CAPT. HE TOLD ME HE ENCOUNTERED A BIRD STRIKE. HE TOLD ME THAT ALL ENG PARAMETERS WERE NORMAL AND NO SMELL ASSOCIATED WITH THE BIRD STRIKE. I PERFORMED AN ENG PARAMETERS NORMAL BIRD STRIKE INSPECTION -- BEFORE AND AFTER I CLEANED IT. I LOOKED OVER THE ENTIRE ACFT MANY TIMES. THE DAMAGE FOUND DENT OUTBOARD SIDE OF #1 ENG 9 O'CLOCK POS. DAMAGE TO INBOARD FORE-FLAP TRAILING EDGE. DAMAGE TO L INBOARD MID-FLAP LEADING EDGE. ALL DAMAGE WAS CONTAINED ON L SIDE OF ACFT. I ENTERED ALL WRITE-UPS IN LOGBOOK AND INSPECTED ACFT FOR 1-TIME FERRY FLT. THE NEXT DAY THE ACFT LOST #1 ENG. I THINK; IN THE FUTURE; ALL BIRD STRIKES WITH DEBRIS IN THE BYPASS AREA SHOULD UNDERGO A TKOF PWR CHK PRIOR TO SIGNING OFF INSPECTION. I HAVE INSPECTED QUITE A FEW ENGS SINCE COMING TO THIS LOCATION AND EVERY ONE I'VE INSPECTED IS STILL FLYING. SO TO MAKE SURE THIS DOES NOT HAPPEN; I RECOMMEND DOING RUN-UP OF ACFT.",,,,"A B737-300 #1 ENG FAILS ON A FERRY FLIGHT. ACFT PREVIOUSLY INSPECTED FOR BIRD STRIKE DAMAGE. MECHANIC RECOMMENDS DOING A TAKEOFF ENGINE POWER CHECK PRIOR TO SIGNING OFF THE BIRD STRIKE INSPECTION WALKAROUND.",
