 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1584787,201810,1801-2400,,,,,,38000,,,,,Night,,,,Air Carrier,B767 Undifferentiated or Other Model,,2,Part 121,IFR,Cargo / Freight / Delivery,,Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,Attitude Indicator(Gyro/Horizon/ADI),,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Flight Instructor,,,Distraction; Time Pressure,,,1584787,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Crew,In-flight,Flight Crew Overcame Equipment Problem,Aircraft,Aircraft,"While in cruise enroute to ZZZ; the Captain side Attitude Direction Indicator (ADI) went blank. After a minute or so; I heard a crackling type sound and noticed a very strong electrical odor. A mechanic was on board and noticed that the ADI breaker had popped; so logically we left it out and I transferred control to the First Officer; and I became pilot monitoring.When we noticed the odor; we re-checked our oxygen masks and I briefed the FO (First Officer) that if we see smoke of any kind; we were to don the mask and goggles; establish communications; and proceed to the nearest suitable airport. Since we knew the likely source of the odor and it had dissipated; I elected to continue the flight without declaring an emergency. I kept the cockpit bright to detect any smoke until below 10;000 feet MSL on the way in to ZZZ.Furthermore; I opened the QRH to the smoke; fire and fumes checklist and briefed it just in case the problem returned. Also; the FO and I agreed upon the nearest suitable airport as we progressed along the route in the event of a smoke/fire emergency so no time would be wasted getting on the ground. Again; with the breaker popped and no more odor; I deemed it safe to continue with robust contingency planning along the route.As we descended into ZZZ; the Captain side HSI began to flicker on and off. Not knowing if this was a related issue; I immediately instructed the mechanic to find and pull the breaker. He did so; and we landed without incident in ZZZ without my primary displays.During flight after the ADI breaker popped; the mechanic decided to closely scrutinize the aircraft maintenance log. He found that days earlier; the Captain's 'ND' (technically HSI on the 767) had been written up by the crew because it was flickering. The corrective action was to replace the ADI - the incorrect display; which was ultimately the one that failed on our flight.",,,,"B767 Captain reported electrical odor and multiple navigation equipment failures.",
1584861,201810,1801-2400,ZZZ.Airport,US,,5,,2000,,,,,Night,,,Tower ZZZ,Air Carrier,B737-800,,2,Part 121,IFR,,,Final Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 375,,,,,1584861,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Confusion,,,1584880,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT,,,Automation Aircraft Terrain Warning; Person Flight Crew,In-flight,General None Reported / Taken,Human Factors,Human Factors,"Night landing. Conditions were clear and a million! I accepted a visual approach from ATC. I was not rushed or trying to cut corners. I was simply flying a fairly close in right base to final approach. We received 'caution obstacle' and I simply adjusted my sink rate (was not below glidepath) and continued to a normal landing. Taxiing in; I said; 'I think we were supposed to have gone around!' Sure enough we looked it up and there it was. I really should have known better; no excuse. I guess since it's been a while since I reviewed that section and the oral alert is passive in nature; I did not feel we were in a bad position; when in fact we were! We debriefed each other and we both wished we would have gone around. My memory should have had me react properly without hesitation.",,"I was the PM (Pilot Monitoring). While on a right downwind we were cleared for a visual approach. The altitude for the final approach fix was set and we began configuring for landing. It was night and the visibility was exceptional. We joined the final approach course at the final approach fix and as we continued our descent we received a GPWS caution. The PF (Pilot Flying) immediately raised the nose slightly; we continued and landed. The entire sequence was over in seconds. Afterwards we discussed that we should have gone around due to the GPWS caution and it was night. I am very familiar with the buildings near the final when landing north. I believe complacency was the largest risk factor in this event. Regardless of how familiar one is with a particular procedure; always be diligent and prepared to see something go differently than the norm.",,"B737 flight crew reported receiving a GPWS caution and continuing the approach to landing; contrary to company policy.",
1584935,201810,0601-1200,ZZZ.Airport,US,,,,4000,,VMC,,,,,,TRACON ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Final Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Traffic Collision Avoidance System (TCAS),,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Total 9189; Flight Crew Type 5944,,Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,1584935,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 210; Flight Crew Type 4318,,Situational Awareness; Communication Breakdown; Distraction,Party1 Flight Crew; Party2 Flight Crew,,1585116,Aircraft Equipment Problem Less Severe; Conflict Airborne Conflict; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft RA; Person Flight Crew,In-flight,Flight Crew Executed Go Around / Missed Approach; Flight Crew Returned To Clearance; Flight Crew Took Evasive Action,Aircraft; Human Factors,Aircraft,"At ZZZZZ localizer XX approach ZZZ; received climb RA. Traffic showed red square -300. Went -200 and then -100 during our climb RA. We had 20 knot tailwind on approach. Became too high on approach and went around just over 500 AGL. I deselected the autobrakes by accident during the after takeoff checklist. Vectored back around; shot LOC XX again. Discovered autobrakes off on landing.",,"We were cleared for and flying the LOC RWY XX into ZZZ. We were on course and on the VNAV PATH approaching ZZZZZ. Just prior to ZZZZZ and our altitude of 4000 ft; a TCAS target suddenly (popped up) appeared 100 ft below us. We received a 'traffic' call followed immediately by a 'climb' RA. A substantial climb was directed from the RA guidance. The target showed 0 feet deviation from our altitude and at our location. The RA maneuver was performed without delay. Traffic was never seen. ATC was advised of the TCAS RA climb. ATC said there was no radar traffic in our vicinity. Just as suddenly as the target appeared it then disappeared. Could this have been a device other than another aircraft?ATC asked if we could still do the approach and we answer with the affirmative. As we were configuring; ATC slowed us to 170 knots. This added difficulty to get on the profile. We were on path but still fast approaching 500 ft radar altitude and a 'go around' was executed immediately. A 20 kt tailwind for the majority of the approach; a 170 kt speed assignment; along with our prior RA maneuver prevented us from being stable at 500 ft call. We were on path and about 20 kts above target. Upon landing it was discovered that the FO (First Officer) had deselected our autobrakes after our go around. It did not cross my mind to run another descent checklist.",,"B737 flight crew reported responding to a false RA; resulting in an unstable approach; go around; and inadvertent deselect of autobrakes.",
1585014,201810,0601-1200,SPIM.Airport,FO,,,0,,,,,,Night,,,,Air Carrier,Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Confusion; Situational Awareness,,,1585014,,,,,,,,,,,,Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Incursion Taxiway,,,Person Flight Crew,Taxi,Flight Crew Became Reoriented,Human Factors; Airport,Airport,"I believe SPJC/LIM has a mismarked taxiway signage. It was still dark as we landed. We exited Rwy 15 at Delta taxiway and were given 'right turn onto foxtrot then foxtrot 1…'  I executed a hard right onto what I thought was taxiway F yet signage downrange said I was on F1. It wasn't until I was committed to F that we saw the F painted on the ground. [This was due to] confusion as to where taxiway F actually begins coupled with signage on taxiway F that states it F1. Yet [airport information] page distinctively shows correct taxiway. Signage displaying correct taxiway needs to display correct taxiway. Yellow pant with arrows would benefit others not familiar with LIM taxiways when exiting runway at D.",,,,"B757 Captain reported the taxiway signage at Lima Peru does not agree with published airport information page.",
1585049,201810,1201-1800,ZZZ.Airport,US,,,,,,Marginal,Thunderstorm; Turbulence; Windshear,,Daylight,,,Tower ZZZ,Air Carrier,Regional Jet 900 (CRJ900),,2,Part 121,IFR,Passenger,,Final Approach; Landing,,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Situational Awareness; Workload,,,1585049,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,Situational Awareness; Workload,,,1585051,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence,,Y,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Diverted; Flight Crew Took Evasive Action; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Executed Go Around / Missed Approach; Flight Crew Exited Penetrated Airspace; Flight Crew FLC complied w / Automation / Advisory,Human Factors; Weather,Weather,"Encountered windshear inside the final approach fix to land XXR at ZZZ. Upon windshear warning I advanced full power and followed FD escape guidance; the FO/PM (First Officer/ Pilot Monitoring) advised tower we are going missed due to windshear. Once clear of the windshear we cleaned up the aircraft and asked for delay vectors to remain in the area as the weather may be clearing quicker and we had sufficient fuel to hold. In the moments following; we received a call from the FA (Flight Attendant) and were told that she felt ill and there were many passengers that were feeling sick due to the turbulence. During this call; another aircraft had gone missed due to the same windshear. I made the decision to divert to our filed alternate due to the safety and consideration of the passengers and crew on board. We would not put them through the same approach and more than likely receive the same result. Dispatch; ATC; the flight attendants and passengers were informed of the decision to divert. We sent a message to Dispatch asking to have medics standing by as a precaution for the passengers who had felt ill; this was also forwarded by me to ATC. No emergency was declared. Landed ZZZ1 without incident and medical personnel met the aircraft at the jet bridge; walked down the aisle and ensured each passenger was well. All were in good health and happy to disembark. We were delayed 2.5 hours on the ground out of [our departure field] and rerouted/refiled at 8000 feet. This added time and our original weather window was closing. I had asked for maximum fuel on board in anticipation of weather and ground delays being an issue. All these elements were taken into consideration and added to our plan to be on the lookout for sporadic airspeed deviations and review windshear escape maneuvers; go-around procedures; crosswind limitations; diversion/hold procedures and were all briefed.",,"[Report narrative contained no additional information.]",,"CRJ-900 flight crew reported a windshear event on final approach required an escape maneuver; followed by a diversion.",
1585076,201810,,ZZZZ.Airport,FO,,,0,,,VMC,,,,,,,Air Carrier,B777 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS,Taxi,,,,,Y,Y,Unscheduled Maintenance,Inspection; Repair; Testing,,,,,,,,,,,,,,,,,,Spoiler System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Technician; Lead Technician,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Maintenance Airframe,Flight Crew Total 2855; Flight Crew Type 1758,,Time Pressure; Troubleshooting,,,1585076,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Automation Aircraft Other Automation; Person Flight Crew,Pre-flight; Taxi,Flight Crew Returned To Gate; General Release Refused / Aircraft Not Accepted; General Maintenance Action,Aircraft; Human Factors; Procedure,Aircraft,"After Start Checklist (Flaps 5/green & both engines running) Flight Control Check -  - Control wheel rotation full (L) LEFT (with slow 6 count rate of turn) #4 vertical synoptic bar had a gap at top.  -  Control wheel rotation full (R) RIGHT (with slow 6 count rate of turn) #11 vertical synoptic bar is normal.Repeated check with same result. Also used other side MFD to be certain it was not a screen issue. We then looked at MAINT INFO Flight Control page-2. There was an imbalance between #4 & #11. Full L control wheel rotation indicated 1.23 units then 1.24 units in a subsequent check. Full R control wheel rotation indicated 1.56 units.We called Dispatch via SATCOM and conferenced [Maintenance Control]. Without hesitation [Maintenance Control] suggested to defer and stated that this was not a problem worthy of concern; but rather a synoptic display issue. I asked [Maintenance Control] if he had any numbers or parameters (units of deflection) to compare what we had vs what would be considered normal. He answered no.I knew; from past study discussion; that the purpose of synoptic display/flight control checks is to view balanced indications. I also was aware that a 'normal' #4 & #11 vertical bar synoptic should not have a space. Therefore; I immediately knew that the [Maintenance Control] response was either mistaken; negligent; or deliberately disingenuous and misleading. A concern for safety or further investigation was clearly not apparent.I gave [Maintenance Control] an opportunity to provide us with meaningful and helpful information by providing him results of not just the synoptic anomaly but also the discrepancy of the deflection (numerical units) of #4 and the imbalance between #4 & #11. Still; to no avail. Thereafter; I stated that; prior to flight; I wanted a further investigation and dialogue [regarding] the flight control matter on hand. The plane was ushered to a remote stand where maintenance boarded aircraft. The maintenance team repeated the flight control checks. One mechanic also had a printed manual in his hands. Upon performing the same check several times; the outcome was the same- they viewed exactly the same results we reported.The lead mechanic was performing the check with [Maintenance Control] apparently on his cell phone and he was speaking and taking directions in English. He then began ramming the flight controls full left apparently to 'pump' a different result. Again; to no avail.The lead mechanic; after his phone conversation with [Company] maintenance; and after viewing the aforementioned flight control check result; stated that there did not seem to be an issue. The mechanic appeared to have been directed to say this! I state this concern due to his last words on phone; in English; prior to hanging up (apparently with [Company] maintenance); 'okay; I will tell him'. He then turned to me and said that the checks are normal and within tolerance.I then glanced over at the manual the other mechanic had in hand and was reading. Interestingly; contrary to what [Maintenance Control] stated; the manual did indeed have numerical parameters for the flight controls. The numbers stated in black and white; as correct parameters; are between 1.39 to 1.77 per the manual he was reading.Additionally; 'SPOILER SYMMETRICAL PAIR 4/11 MAY NOT BE DEFERRED' was a bold headline on a different page.When I queried the mechanics [regarding] the contradiction in the directions he was told to convey to us vs the parameters we had just read in the manual the entire tone of the situation changed. Now; suddenly; maintenance called [Maintenance Control] again; and finally began the process of fixing the problem.Quite apparently; based upon the hesitation of the mechanics during their phone conversation; they were under pressure from [Maintenance Control] to undermine our concern for the safety of our ship.The flight was eventually cancelled due to the flight control conditiondiscussed in this report.",,,,"B777 Captain reported refusing the aircraft due to flight control imbalance.",
1585174,201810,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,Ramp ZZZ,Air Carrier,A320,,2,Part 121,IFR,,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Troubleshooting; Situational Awareness,Party1 Flight Crew; Party2 Maintenance,,1585174,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural MEL / CDL,,,Person Flight Crew,Pre-flight,General Release Refused / Aircraft Not Accepted,Company Policy; Human Factors; Procedure,Ambiguous,"We arrived on the flight deck; got situated; and before we had a chance to look at the log book; someone threw the paperwork down on the center console. I looked at the release and noted two MELS (among several):ENG 1 Minor Fault.ENG 2 Minor FaultAs soon as I read the release; I said to the First Officer 'that's not right'. You can only have one ENG minor fault on MEL. I called Maintenance Controller and explained the same to the controller and he immediately agreed. The Contract Maintenance Tech was just there (at the direction of Maintenance Controller) correcting the log book control numbers from the previously applied [placards].The Contract Maintenance Tech was still on board and I briefly explained to him the problem. These MEL's cannot be applied on both engines and he needs to contact Maintenance Controller for direction on how to correct this error. He called Maintenance Controller; took the log book; and left the aircraft.The Contract Maintenance Tech was gone for about 30 minutes then returned to the flight deck with the log book already filled out. I'll paraphrase the entries.Cleared ENG 1 minor fault.Cleared ENG 2 minor fault.I looked at the Contract Maintenance Tech....Seriously....what did you do to clear these faults? We've been here the entire time and nobody's worked on the aircraft. Where's the 'performed FADEC bite test; no faults found...? Where's the 'Reset EIU computer; fault cleared; OK to continue...? Where's the ball peen hammer and the roll of duct tape...?'Where's the maintenance action performed to clear these MEL's...??He looks at me and says... 'you really wanted me to do that...?'YES...!!!I called Maintenance Controller but could not get through. I called and spoke with the Dispatcher and explained the situation; he was equally appalled and said he would forward the info to Maintenance Controller.The Contract Maintenance Tech returned with his Supervisor who appeared to be much more experienced. The Maintenance Supervisor (who was not a party to this event until after the damage was done) began a speaker-phone discussion with Maintenance Controller about how we got here. Do I have to say anything....It's utterly ridiculous that I even have to send this report. This event clearly defines the breakdown of the operational integrity of this airline.FAA...Do something about it....! Flight Crew Placards should be discontinued completely. There is no Maintenance follow up; no Maintenance validation; no Maintenance back-up; [and] no Dispatch support. Once entered into the log book; the aircraft may continue on for 10 days without any double check (outside of flight crew) as to whether the MEL was applied correctly or appropriately.",,,,"A320 Captain reported refusing the aircraft until the appropriate maintenance documentation were completed. The Captain also included that this is a reoccurring issue.",
1585177,201810,1801-2400,DFW.Airport,TX,,,0,,,,,,Dusk,,,Ramp DFW,Air Carrier,Regional Jet 900 (CRJ900),,2,Part 121,IFR,Passenger,,Parked,,,Y,,Y,Y,Unscheduled Maintenance,Inspection; Repair,,,,,,,,,,,,,,,,,,Cargo Compartment Blowout Panel,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying; Inspector; Technician,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Time Pressure; Situational Awareness; Communication Breakdown; Troubleshooting,Party1 Flight Attendant; Party2 Maintenance,,1585177,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Maintenance,,,Person Flight Crew,Pre-flight,General Release Refused / Aircraft Not Accepted; General Maintenance Action,Aircraft; Procedure; Human Factors,Human Factors,"During boarding; a Ramp Agent advised my First Officer that the aft cargo L/H blow out panel was sticking out of its containment grate and my Flight Attendant 1 found part of the forward lav's upper track guide screw (bolt) which had fallen off the door. So; I wrote up aft cargo door L/H blowout panel and FWD LAV upper track guide screw which was broken in half. Maintenance arrived and began to thoughtfully address the issues. I was informed by a Line Mechanic that the blow out panel was missing 3 of 4 fasteners and they were checking on if they had another panel in stock. Shortly after that; a Maintenance Foreman or Supervisor showed up and said we're all good; everything is being signed off. I didn't see the new part arrive; so I asked the Foreman if they had brought and installed a new panel. He said; 'Yes; we installed the new panel and you're good to go.' When I later spoke with the Line Mechanic who actually did the work; he said they had not installed a new part; but had just taped in the old one. So; I found the Foreman and explained to him what was wrong with the old panel (3 missing fasteners) and that reinstalling it wasn't solving the problem. At that point; his story changed and he said they had found the fasteners in the cargo bay and reinstalled them into the panel before taping it up; so once again we are good to go! Then; he left. The remaining line mechanics were completing the paper work for the LAV door repair when I told the one who had done the work in the cargo how fortunate it was that they had found the 3 missing panel fasteners to which he looked befuddled and told me they hadn't found or installed any new fasteners; just taped in the old panel. He said that was why he refused to do the sign off on that job... so the Foreman signed it off. I called Maintenance Control and asked for Maintenance to reinspect the panel and was told they would do so and then 'rub your belly'. When Maintenance arrived to reinspect the panel; I was present when he removed the tape and panel which was still missing 3 of its 4 required ball-bearing fasteners. A new panel was ordered and another write-up was requested; which I did. During the delay; passengers were receiving regular updates and provided a water service. I had also tried to arrange regress to those who wanted off to reset the ground delay clock; but the Station refused to allow only a few off - it had to be all or nothing. When the new panel was ordered I deplaned all of the passengers. The part arrived and was installed fairly quickly; so we re-boarded and were preparing to depart when someone attempted to use the forward LAV and the door fell off its upper track again. We found the upper track screw on the floor and it was the exact same dirty one that was broke in half prior to the first repair. For some unknown reason; the broken screw (bolt) was reinstalled on the LAV door; so I wrote it up again. Maintenance came out and determined a new part or whole new door would be required which they said would take at least an hour; so we deplaned all of the passengers a second time. After the new LAV door was installed; it did not fit well and was scraping metal on metal across the top of the door; making the door hard to open and close; so I asked them to adjust it. They tried; but in the end; said it was as good as it was going to get. The door did open and close just not easily which in my opinion; will probably lead to another upper track screw failure; but it was signed off; so we boarded and finally completed the flight after a 4 hour and 16 minute delay. There is no doubt in my mind that the Maintenance Foreman lied directly to my face multiple times regarding maintenance that was supposedly performed; that is not acceptable. It was an unsafe act that could have been the first link in the chain of an accident/incident had I not intervened. By trying to save an hour delay; he caused a 4+ hour delay. I was told that this push; push; push; go; go; go; get it out by whatever means possible pressure was common place for that Foreman. I am concerned that his concept of risk management allowed him to reinstall a known defective piece of safety equipment (the pressurization blowout panel); sign it off; and lie about it to the Captain. Do maintenance correct the first time. Don't falsify maintenance signoffs and don't lie to crew members about the condition of their aircraft.",,,,"CRJ-900 Captain reported the aircraft was refused because the corrective action taken and explanation by Maintenance was unacceptable.",
1585191,201810,1801-2400,LGA.Airport,NY,,,0,,,,,,,,,Ramp LGA,Air Carrier,Embraer Undifferentiated or Other Model,,2,Part 121,None,Passenger,,Parked; Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Time Pressure; Communication Breakdown,Party1 Flight Crew; Party2 Other,,1585191,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown; Ground Event / Encounter Other / Unknown,,,Person Flight Crew,Pre-flight,General Release Refused / Aircraft Not Accepted,Human Factors; Company Policy,Human Factors,"Event occurred during a quick turn. Due to ATC delays in the Northeast; we were delayed. I'm all for a quick turn and hustle; but after requesting crew meals that weren't boarded and seeing the cabin a disaster with an open wine bottle; trash everywhere; debris/crumbs on seats and carpet and then the concern [of] numerous life vest misplaced; I instructed the gate to stop boarding. The safety vest around a dozen plus were stuffed in a seat back pockets; sidewalls; overheads and everywhere in between. This is a cleaning function. Cleaners might have come but didn't have time to do their job correctly and more than likely were rushed off the airplane to facilitate turn stats for LGA operations. We are having immense issues with a Maintenance Operations Manager in LGA. My issue is the aircraft wasn't airworthy and therefore until corrected I wasn't boarding let alone departing. That's when the mob of suits and radios showed up as if in a show of force. The Maintenance Operations Manager showed up in my flight deck. I didn't know who the hell these people were but I explained my issue. The response; still very crisp and clear and concise was heard by the purser. 'Our concerns as managers is customer reliability not safety.' [This] blew my socks off. Then she heckled me telling 'You know I know your Chief Pilot really well.' The intent of the harassment was clear and continued. 'How long have you been here?' Why does any of this matter? I'm the Captain; fix my issues; and we can board. The culture is certainly changing at [the company]. This event pissed me off so much that it became a further safety issue as it dominated the work environment for the entire flight causing a huge threat. Get these Maintenance Operations Manager out of the cockpit; let the gate agents do their jobs; let the cleaners do their jobs; let the catering do their jobs; [and] let me do my job without interruption. Pilot harassment and pilot pushing will not be tolerated; regardless how long you have been here at [the company]; whether you know my boss or not and regardless of who you are in the company management chain. [The cause of the event is that the] culture of safety [was put] second and operation first. [We had to] get the turn times and on time so the management can get their bonuses meanwhile safety is being compromised. Passenger comfort and product perception is thrown in the garbageAwareness and the FAA to start stepping up and look into LGA and other various issues with management and safety.",,,,"ERJ Captain reported the aircraft cabin had not been cleaned and Station Management did not agree with the Captain's assessment.",
1585236,201810,1201-1800,ZZZ.Airport,US,,,,,,VMC,,,,,,TRACON ZZZ,Air Carrier,A320,,2,Part 121,IFR,Passenger,,Initial Approach,Visual Approach,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown,Party1 Flight Crew; Party2 ATC,,1585236,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,,Human Factors; Procedure,Human Factors,"I understand that safety third is sometimes part of our occupation; however clearing us legally as opposed to safely was grossly misused in this scenario. I see these situations frequently and believe it is primarily due to a generation of ATC who have not been freely allowed access to the cockpit operations in real-time; as they were prior to the events of 9-11. Why are helicopters and airliners in the same space and altitude? This is ridiculous and I have had many TA alerts on approach and a couple of RA alerts due to this conflict. ATC often asks for things that will obviously effect the stability of an approach. I sincerely believe that there is a bit of disconnect between ATC and pilots; each not knowing just what the other is required and/or able to do. Ride alongs would be nice again; and not what is currently in place. Something more along the lines of ATC having the access to jumpseat in our cockpits on their time off. I feel that some administrators made the decision to 'tie their hands' and only allow structured jumpseating and only during paid shifts because they didn't like the idea of controllers having access to run off to the beach on their time off. I would love for them to run off to the beach. I don't care where they jumpseat to or why; I care that they observe and pass along what they see to their peers. The more access; the better understanding for both sides. The ATC/pilot relationship was much more in sync when they had that freedom.",,,,"A320 Captain reported being issued a visual approach while ATC left them unreasonably high.",
