 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1349914,201604,1201-1800,ZZZ.Airport,US,,,0,,,VMC,,,Daylight,,,Tower ZZZ,Air Carrier,MD-83,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,Brake System,McDonnell Douglas,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 Maintenance,,1349914,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural MEL / CDL; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Returned To Gate; Flight Crew Rejected Takeoff; General Release Refused / Aircraft Not Accepted,Aircraft; MEL; Procedure,Aircraft,"The takeoff was rejected due to the Wheel Not Turning light illuminating between 50 and 60 KIAS. After taxiing clear of the runway; I spoke to the Lead Flight Attendant (FA); and then to the passengers.  During this time; the first officer ran the Quick Reference Handbook (QRH). At this time; the right inboard brake was over 200 degrees; while the other three were at or below 100 degrees. We returned to the gate. The right inboard brake temperature had continued to climb; eventually settling at about 250-260 degrees. The right outboard was at about 125 degrees. The two left brakes remained at about 100 degrees. We were boarded by a mechanic who asked me the details of the event. He returned several minutes later and informed me that he planned on deferring the Wheel Not Turning light and; potentially; the brake temperature display. I literally thought he was playing a joke on me. It quickly became apparent that he was not. His contention was that I had a failure of two separate indicating systems at exactly the same time; and that both indications were 'unrelated.' He offered no explanation for the heat emanating from the right main - he only stated that the tires 'had no flat spots.' I informed him that I would refuse the aircraft if he took that course of action. He then went on to tell me that the MEL allows him to do this if there are no anti-skid messages. I informed him that I didn't recall seeing any messages; but was also very clear that a pilot is not looking for these during the process of rejecting a takeoff. I ran the anti-skid test at the gate; and the aircraft failed the test: RIGHT OUTBD ANTI-SKID remained illuminated. This was interesting because the LEFT inboard brake was running hot; yet the anti-skid system detected a fault on the RIGHT inboard brake. I asked him for the logbook to enter this new condition as a separate write-up. He informed me that he had the logbook and that he would do it. After following up with the captain who was assigned this aircraft several hours later; it was; in fact; NOT entered in the logbook.When an aircraft has an obvious legitimate issue; the course of action should not be to immediately defer the indicating system(s) in order to simply 'move the aircraft' as quickly as possible. This is one of the most egregious instances of this I have ever seen. This is absolutely unacceptable. In the future; I will also seek out the logbook when a discrepancy occurs and see with my own eyes that it was actually recorded accurately and legally per the FARs.","The reporter stated that this warning light comes on when a MLG wheel is turning 20% less than the other wheels. He also stated that he could actually feel the excessive heat coming off the RH inboard Brake. The reporter stated this issue has also happened on other aircraft of this type; this is not a unique occurrence. The reporter also stated that Maintenance argued with him about the issue and wanted to defer it along with an Anti-skid problem.",,,"MD83 Captain reported the takeoff was rejected due to the Wheel Not Turning light. The right hand brake temperature was over 250 degrees.",
1350119,201604,,,,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Time Pressure; Workload; Distraction,,,1350119,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Attendant,In-flight,General None Reported / Taken,Human Factors,Human Factors,"Gate agent put 4 people in the exit rows who did not meet exit row criteria. I found only three during boarding. The agent kept yelling at me distracting me from my exit row duties. He wanted to close the door early but I was trying to reseat a man with an orthopedic boot and figure out what was going on with a couple I wasn't sure spoke or understood English and had paperwork that they needed wheel chairs and electric carts. It also seemed the agent coached the couple to say yes to the exit row briefing. They kept interrupting my briefing saying yes. I hear that this is not an unusual thing to happen. Some agents are telling people to say yes so they do not have to rearrange their seats. The agent kept yelling and interrupting me trying to prevent me from moving this 1k couple. He finally just got off the plane and closed the main cabin door. It wasn't until the end of the flight after I had tripped over this one man's foot that I realized he was wearing an orthopedic boot and sitting in the exit row.",,,,"Air carrier Flight Attendant reported distractions caused her to miss a man wearing an orthopedic boot in the exit row.",
1350152,201604,,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,A320,,2,Part 121,IFR,Passenger,,Parked,,,,,,,Scheduled Maintenance,Work Cards,,,,,,,,,,,,,,,,,,Navigation Database,Airbus,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company,Flight Deck,Air Carrier,Technician,,,,Communication Breakdown; Time Pressure,Party1 Maintenance; Party2 Maintenance,,1350152,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Maintenance,Aircraft In Service At Gate,General Maintenance Action,Human Factors; Incorrect / Not Installed / Unavailable Part; Manuals,Incorrect / Not Installed / Unavailable Part,"An Aircraft had a job card assigned on a through trip. In the process of performing the assignment which was a Navigation (NAV) Data Load; I found that the reference for the process was indicated as being for a Boeing 737 instead of Airbus. The Maintenance Control Website did not have the NAV Data identification numbers listed and the Disks provided by management had part numbers that were altered manually with a pen and no initials for penned corrections. I questioned the legality of using these disks but management directed me to use them anyway and verify compliance later in the MCDU. Following that directive the aircraft did not accept the download of said disks and I could not accomplish the download. Aircraft was put back to original software data and a significant delay occurred. Quality Control of NAV Data Disks in the Maintenance Department for these events is questionable. Quality Control of NAV Data Disks and reference material has to be improved immediately.",,,,"Technician reported he was assigned to update the navigation database of an A320 using a navigation database for a B737.",
1350396,201604,0601-1200,BWI.Airport,MD,,,,23000,,Mixed,,,Daylight,16000,,Center ZDC,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS,Descent,Vectors; STAR RAVNN 6,Class A ZDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 217; Flight Crew Type 16000,,Distraction; Workload,,,1350396,,,,,,,,,,,,ATC Issue All Types; Deviation - Altitude Crossing Restriction Not Met; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance,,,Person Flight Crew,In-flight,Flight Crew Returned To Clearance; Flight Crew Became Reoriented,Human Factors; Procedure,Human Factors,"Prior to beginning the RAVNN 6 Arrival into BWI (we had thoroughly briefed the descent and arrival well before our initial descent) we were given several step-down altitude changes as well as speed restrictions and off-profile vectors. As we began the descent; we were then re-cleared direct FZEEK to continue the RNAV Arrival. About this time the PM went off VHF COMM1 to talk to the Flight Attendants regarding the potential for turbulence in the descent and to clean up the cabin now and call us when seated; we will make normal 10;000 ft notification; etc. So for a period of time I was essentially a single-seat pilot. The combination of multiple off-profile headings; altitude changes; and speed requirements; along with weather concerns and ongoing lack of confidence in the FMC software to accurately 'catch up' in a dynamic environment; all caused my situational awareness to degrade. I was clearly in the 'Yellow' to the point I had to revert automation from FMC mode to MCP mode; and eventually to CWS; in attempts to ascertain where we were laterally and vertically on the descent profile. All of which caused me to miss the FL230 altitude restriction at FZEEK. Once back on VHF COMM1; the PM did an excellent job of communicating with ATC to report the altitude error and in assisting me getting us back on the arrival profile and back into FMC automation for the remainder of the arrival (although ATC made further modifications to the arrival). Conversation with ATC indicated they were not concerned about our altitude error; however; I am submitting this report (I believe the FO will also report) in order to highlight a safety concern of the continuing trend of ATC severely modifying already intricate arrival procedures thus significantly increasing crew task loading; reducing situational awareness; and adding unnecessary (in many cases) risk.1. Better Crew Coordination in timing of conversations with Flight Attendants (However; the PM's pro-active approach in light of recent crew injury emphasis seemed appropriate; as he had no indication of further off-profile clearances). 2. Better information availability on the reliability and quality of FMC software. Many pilots I've flown with have commented that our FMC's do not operate as reliably as those they have used in previous aircraft flown. 3. Better standardization from ATC regarding published arrivals. It seems pointless to establish; publish; train; brief; and be cleared for RNAV arrivals if the likelihood of flying them as published is minimal. This did not seem to be a busy arrival (I realize there are other arrivals at multiple airports in the Washington DC area); yet the number of revisions in a dynamic situation seemed unreasonable. Also; once vectored off a profile or given airspeed or altitude changes after established in VNAV PATH; it should be ATC's responsibility for separation for the remainder of the descent profile.",,,,"B737-800 Captain reported missing a crossing altitude on the RAVNN 6 Arrival into BWI citing ATC changes to the procedure as a factor in the incident.",
1350415,201604,1201-1800,ATL.Airport,GA,,,0,,,VMC,,,Daylight,,,,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 87; Flight Crew Type 500,,Communication Breakdown,Party1 Flight Crew; Party2 Ground Personnel,,1350415,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Crew,Aircraft In Service At Gate,General None Reported / Taken,Human Factors,Human Factors,"Before boarding; Captain requested that the deadhead Flight Crew (Captain and F/O) be boarded prior to any boarding. We had a late arriving aircraft. The Agent said; 'No' and that the Crew would board with the pre-boards and disregarded the Captain's request. While I was making the flight deck announcement; the Agent entered the flight deck; and the Captain asked the Agent why he disregarded his request. Things got heated afterwards; and I heard the Agent tell the Captain; after the Captain asked numerous times for him to step off the aircraft; that the aircraft was under his command and he would remove (himself) when he was done with what he needed to do. He also told the Captain that he could then return to 'pushing buttons' when he decided. I stopped my announcements for fear that the Agent's confrontational words would leak through the PA. When the Captain and the Agent left the aircraft; upon the Captain's request; the Captain asked me to follow. He had called Company and asked that a Supervisor meet him in the jet bridge regarding the current matter at hand. The Supervisor arrived and the Captain tried to explain the situation but; the Agent continued to interrupt. We then boarded the aircraft and backed out of the gate. It was a very uncomfortable and tense situation. The Agent's lack of respect; and loud condescending comments were heard by passengers sitting in the first few rows. Because of this disturbance; it made things initially rather tense in the flight deck as we were backing out of the gate. This is not a safe environment for aircraft operation. This is not how an Agent should treat passengers; and certainly not company personnel responsible for the safe operation of company property and passengers.If Company personnel (the Agents) cannot adhere to a Captain's simple request regarding the boarding order of deadheading personnel on an aircraft; due to restrictions set forth by those in Management; then that information needs to be related respectfully. I was not aware; and my guess is neither was the Captain; that Agents 'owned' the aircraft when it is parked at the gate. If the Agent has an issue with the flight deck personnel; then it should be removed from the aircraft; out of passenger earshot; and discussed respectfully.",,,,"B737-700 First Officer reported that a confrontation between the Gate Agent and the Captain before departure created a tense; unsafe atmosphere for the flight.",
1350441,201604,1201-1800,LGA.Airport,NY,,,,2500,,VMC,,,Daylight,,,TRACON N90,Air Carrier,A319,,2,Part 121,IFR,Passenger,,Final Approach,Visual Approach,Class B LGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRACON N90,,Skyhawk 172/Cutlass 172,,1,Part 91,,,,Cruise,,Class B LGA,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 240; Flight Crew Total 13000; Flight Crew Type 2227,,Situational Awareness,,,1350441,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Type 125,,Situational Awareness,,,1350447,Conflict NMAC; Deviation - Altitude Excursion From Assigned Altitude,,,Automation Aircraft RA; Person Flight Crew,In-flight,Flight Crew Took Evasive Action,Procedure; Human Factors,Ambiguous,"On descent into LGA ATC issued a descent to 2500 ft and a clearance for the Expressway Visual RWY 31 and a traffic advisory 'Skyhawk traffic at 11 o'clock; they will maintain 2000 ft.' A short time later while level at 2500 ft with the autoflight system on we received a TCAS climb RA. We complied with the TCAS RA following flight manual procedure and advised ATC of the TCAS RA. The ATC controller acknowledged our RA. During the RA event; the PNF observed the TCAS intruder passing 100 below our aircraft on the TCAS display. We did not see the traffic visually. A normal approach and landing was accomplished at LGA. I complied with the FOM for reporting NMAC.",,"[Report narrative contained no additional information.]",,"A319 flight crew reported responding to an RA on approach to LGA.",
1350454,201604,1201-1800,MGGT.Airport,FO,,,0,,,IMC,Rain,,Daylight,,,Tower MGGT,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Landing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Type 1899,,Situational Awareness,,,1350454,,,,,,,,,,,,Ground Event / Encounter Other / Unknown; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,General None Reported / Taken,Airport; Weather; Human Factors,Ambiguous,"Braking action reported 'medium 30.' Max landing weight; rain; 5 knot tail wind; Rwy 20; flaps 30. Received braking action report of medium inside of 1000 AFE; selected max brakes and had landing data [for] the reported conditions. On speed landing; touch down early in the touch down zone; braking action poor at best. Went max manual braking; asked FO to assist on braking 3/4 down runway. Stopped with approximately 150 feet remaining. Should have briefed flaps 40. If I would have landed 10 knots fast or long I am certain we would have not stopped. Reported braking action as 'poor' to tower.",,,,"B737 Captain reported difficulty stopping on the runway after finding braking action 'poor' rather than 'medium' as reported by Tower at MGGT.",
1350495,201604,1201-1800,ZZZ.Airport,US,,,,23000,,VMC,,,Daylight,,,Center ZZZ,Air Carrier,EMB ERJ 145 ER/LR,,2,Part 121,IFR,Passenger,,Climb,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Fire Protection System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Total 1960,,Confusion; Troubleshooting,,,1350495,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,,,,1350815,Aircraft Equipment Problem Less Severe,,Y,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Landed in Emergency Condition; Flight Crew Returned To Departure Airport,Aircraft,Aircraft,"On climbout we received an E2 FIRE DET FAIL EICAS message. Decided to [advise ATC] and return to ZZZ due to the fact we do not know why the fire loop had failed. Had fire rescue meet us on the ground and inspect #2 engine for anomalies. Taxied to the gate and deplaned passengers. Faulty fire loop in the number 2 engine.Other than routine mx; this was an unlikely event and needs to be handled by occasion.",,"On our climbout as we were passing through FL230; we received an EICAS MSG 'E2 FIRE DET FAIL'. We referred to the QRH and followed the listed procedure. Since we had a fire detection failure for E2; for the interest of passenger safety and [airline] brand; I determined the best course of action for us would be to return back to ZZZ. Center immediately gave us vectors back to the airport and we had an uneventful approach and landing on runway. Once we landed and exited the runway; CFR did a thermal and visual inspection of the engines and followed us back to the gate. Once we arrived at the gate; we were met with gate agent managers; who helped us deplane the passengers safely into the terminal. I also wrote up the maintenance discrepancies in the AML.",,"EMB-145 flight crew reported receiving an E2 FIRE DET FAIL EICAS message on climbout. They advised ATC and returned to their departure airport.",
1350506,201604,1801-2400,MSP.Airport,MN,,,,5000,,,,,Daylight,,,TRACON M98,Air Carrier,EMB ERJ 170/175 ER/LR,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS; Localizer/Glideslope/ILS Runway 12R,Initial Approach,,Class B MSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness,,,1350506,,,,,,,,,,,,Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance,,,Person Flight Crew,In-flight,Flight Crew Returned To Clearance; Flight Crew Became Reoriented,Human Factors,Human Factors,"In cruise flight; I mistakenly briefed the ILS 12L at MSP while my intent had been to brief the ILS 12R (both charts were on my 'clipboard' as both runways were in use). The ILS 12R was properly entered into the FMS; but due to the briefing error we both hard tuned the wrong localizer frequency. At 5000 feet when vectored and cleared for the ILS 12R; I joined the 12R course in LNAV (magenta) and as I switched to approach mode (green) I noted the displacement between the two needles and realized the mistake as the aircraft turned left. I quickly went back to LNAV and requested the PM to enter the correct frequency in both sides. The approach was armed again and continued normally. Our lateral deviation was likely similar to a 'bad vector' where the aircraft captures the localizer but does so after half-scale displacement.As a pilot group we seem to be very good at having the PM verify fixes and altitudes (and speeds) on arrival procedures (STARs); but seem to lack the same FMS cross-check when the PF briefs the approach chart itself. Whether briefing a departure procedure at the gate; an arrival procedure; or an approach; one pilot needs to be verifying the same information is in the FMS. Also; by 'hard tuning' the localizer frequencies (as most of us are taught in the sim and IOE); we introduced an element of human error in the system. The airplane is capable of auto-tuning the frequency for the programmed approach; and had we let it auto-tune; this situation may have been avoided.",,,,"EMB-175 Captain reported a track deviation occurred on approach to MSP when the flight crew tuned in the wrong ILS frequency.",
1350507,201604,1201-1800,SAN.Airport,CA,,,,1600,,VMC,,,Daylight,,,Tower SAN,Air Carrier,EMB ERJ 170/175 ER/LR,,2,Part 121,IFR,Passenger,,Final Approach,Visual Approach,Class B SAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal,UAV - Unpiloted Aerial Vehicle,,,Part 91,,,,Climb,,Class B SAN,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Confusion; Distraction,,,1350507,,,,,,,,,,,,Airspace Violation All Types; Conflict Airborne Conflict; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Inflight Event / Encounter Object,Vertical 200,,Person Flight Crew,In-flight,Flight Crew Requested ATC Assistance / Clarification,Aircraft; Procedure; Human Factors; Environment - Non Weather Related,Aircraft,"While on final approximately 1;600 feet MSL/4.0 NM from the airport; I pointed out what at first appeared to be a black balloon rapidly climbing and approaching us. The object flew above us; so no evasive action was required. As we got closer to the object; I realized it was not a balloon; but a large sized; black in color; remote controlled drone. I could see the angular shape of the frame. It was approximately 200 feet above us on final. We were on the visual approach; using the RNAV approach for guidance. We reported the sighting to tower; and when on the ground; clarified the position with ground control to pass it along to other aircraft. As with lasers; drones need to be regulated strictly; swiftly and quickly. Unfortunately; it will take a fatal accident to change the view of how deadly drones can be to any aircraft; especially passenger carrying aircraft. It is clear to me that current regulations in place are not strong enough to prevent people from flying drones. Something needs to change before there is a loss of life.",,,,"EMB-175 Captain reported a close UAS encounter at 1;600 feet on a four mile final to Runway 27 at SAN.",
1350518,201604,0001-0600,P50.TRACON,AZ,,,,7800,,,,,Dawn,,,TRACON P50,Air Carrier,B737-700,,2,Part 121,IFR,Passenger,FMS Or FMC,Descent,STAR BRUSR1,,,,,,,,,,,,,,,,,,,,,,,,,MCP,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,,,,Situational Awareness; Workload,,,1350518,,,,,,,,,,,,ATC Issue All Types; Conflict Airborne Conflict; Deviation - Altitude Crossing Restriction Not Met; Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented; Flight Crew Returned To Clearance,Human Factors; Procedure,Procedure,"BRUSR1 RNAV arrival into PHX. Need I say more?Briefed as a threat and even mentioned the number of ASAP's related to this arrival. Issued by ATC a separate altitude at TENTS that was not published on the arrival. Issued an early speed reduction not published. Issued another early speed reduction that was not published. We told ATC we would not make the crossing restriction of 9000 at ZILUB due to the speed reduction and they said that was okay. We went to LVL CHG to descend as quickly as possible at 210 knots and received a TCAS alert which took both of our heads outside to look for traffic. When we came back inside we were at 7800' slightly below the BRIEZ restriction between 8000 and 9000. We leveled off immediately and resumed the arrival. ATC never mentioned anything and he flight continued uneventfully.Totally our fault for not resetting the MCP altitude window when we left VNAV; but that TCAS was perfectly timed to distract us. We failed to reset MCP altitude when switching from VNAV to LVL CHG due to a TCAS distraction.As a regular line pilot who reads the ASAP news; what in the world has to be done with this arrival into PHX? We either fly the arrivals as it is published or the controllers should revert back to issuing clearances. If they aren't going to just issue descend via then get rid of the arrival. We had 1 altitude and 2 speed reductions that weren't published within 100 miles. That can be a normal thing; but the speeds and altitudes they issued were impossible to make. If they give a speed reduction they should know we can't make the altitudes and then just issue a descend and maintain clearance. I know we messed this up; but this arrival is an ASAP waiting to happen when ATC gets involved; which it seems like they always do.",,,,"B737-700 First Officer reported missing a crossing restriction on the BRUSR1 RNAV to PHX. ATC had assigned one altitude change and two speed adjustments during the arrival and the crew experienced a TCAS event just before the altitude overshoot.",
1350535,201604,1801-2400,EWR.Airport,NJ,,,0,,,,Rain,,Night,,,Ground EWR,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness,,,1350535,,,,,,,,,,,,Deviation / Discrepancy - Procedural Clearance; Ground Incursion Taxiway,,,Person Flight Crew,Taxi,Air Traffic Control Issued New Clearance; Flight Crew Became Reoriented,Airport; Human Factors; Weather,Ambiguous,"We pushed and started engines [in EWR] and taxied out 'RC'. At 'RC' ground's clearance was; 'taxi 4L-Bravo-Delta'. I started taxiing forward to make a right turn on to 'Bravo.' If you look at the taxi sign at the intersection of 'RC' and 'B' and the 10-9 page can be confusing. The F/O and I discussed the turn on to 'B' (F/O was stating 'B' was second right (which was really Delta) but I turned southbound on to 'B' the first right turn. Then checking the 10-9 seeing that I now could not get to Delta [I] stopped A/C. Ground gave amended instruction to turn left 'N' then right on 'D'. The night environment of the taxiways and rain added to the confusion at this intersection. I strongly recommend making this intersection a 'hot-spot'. Recommend the clearance from GND be 'Taxi 4L via RC - Right on Delta' or 'RC to the outer; Right turn on D'. Also recommend large lettering with arrows on the taxiways to provide guidance. Also the new Jepp Pages do not expand like the old Jepp Pro. The confusion of the taxi route (with the F/O trying to trap the confusion) further impeded my cognitive process. Having flown 7 out of the last 8 days most likely added to the fatigue I was experiencing. I am upset that I recognized the 'fatigue onset' too late and should have called in fatigued [earlier].",,,,"B737-800 Captain reported having difficulty complying with the taxi clearance at EWR citing fatigue; weather conditions; and taxiway markings as contributing.",
1350536,201604,0601-1200,LGA.Airport,NY,,,0,,,VMC,,,Daylight,,,Tower LGA,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Confusion; Time Pressure,,,1350536,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Air Transport Pilot (ATP),,,Confusion; Workload; Time Pressure,,,1350882,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Incursion Runway,,,Person Air Traffic Control,Taxi,Air Traffic Control Issued New Clearance,Procedure; Human Factors; Chart Or Publication,Procedure,"Taxied out for takeoff on taxiway B to RWY 4. RWY was being used for both takeoff and landing. There were at one time 8 airplanes lined up ahead of us. Weather was clear; VMC. We had just arrived and landed on this runway with a visual approach an hour before. The separation was tight between landing and departing aircraft. One of the airplanes ahead of us took too long to get established in takeoff position and the tower instructed them to clear the runway immediately to the left for landing traffic. We tried to keep close to the airplane in front of us in order to maintain a quick flow. As we approached the number one spot holding short; the tower advised us that we had passed the ILS HOLD SHORT LINE. We were stopped at the runway hold short. A landing aircraft was approaching and the tower instructed us to cross the runway at AA and go the intersection of CY and turn around. As we crossed the runway; the approaching aircraft seeing us on the runway did a go-around. We crossed RWY 4 as instructed and came back and now stopped at the ILS HOLD LINE on AA. Now the tower controller tells us there was no ILS HOLD LINE on AA. We are looking right at it. We are then told to proceed forward. After a few other takeoffs; we are cleared for takeoff from RWY 4 with no further incident or confusion. We notice that now arrivals have been directed to the visual approach to 31.In my flying experience I have not been to an airport where an ILS HOLD LINE was used during VMC conditions. After the event the FO and myself looked again at the airport diagram and at the ATIS. In the ATIS it does mention ILS HOLD LINE in use and on the airport diagram there is a caution with a box. We both missed that and frankly wouldn't have meant much to us under clear skies. There was no mention in the NOTAMS of this special circumstance at LGA and it was not in our Jepp notes. I realize now that it is for wingtip clearance for the landing aircraft. My suggestion would be for the controller to stress stopping at the ILS HOLD LINE. Additionally to mention clearly in the airport notes and on the 10-9 that this is for wingtip clearance and applies under all visibility conditions.",,"[Report narrative contained no additional information.]",,"A B737-800 flight crew reported crossing the ILS hold line while waiting for takeoff on Runway 04 at LGA. Crew was confused as conditions were VMC and ILS not in use. Crew later realized the ILS hold line is used for wingtip clearance for landing traffic.",
