 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
2112881,202404,0601-1200,DAL.Airport,TX,,4,0,,,IMC,5,,Daylight,1500,,,Air Carrier,Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,,Passenger,,Final Approach,,Class B DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAV: Unpiloted Aerial Vehicle,,1,,,,,,,Class B DAL,,,,,,,,,,,,,,,,,,,,Airport / Aerodrome / Heliport; Aircraft / UAS,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Situational Awareness,,,2112881,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,Situational Awareness,,,2113334,Airspace Violation All Types; Conflict Airborne Conflict; Deviation / Discrepancy - Procedural Unauthorized Flight Operations (UAS); Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Other / Unknown,,,Person Passenger,In-flight,General None Reported / Taken,Human Factors,Human Factors,"While parked at the gate; a passenger came to the flight deck and said he was an FAA inspector. I didn't see any credentials. He said while we were on approach; approximately four miles from landing on Runway 13L; he observed a drone underneath us. Neither Pilot saw the drone. The weather at the time was mixed IMC and we were on an ILS approach. The passenger was sure he saw something so that's why we are submitting a Safety Report.",,"[Report narrative contained no additional information.]",,"Air carrier flight crew reported a passenger informed them they saw a UAS fly under the aircraft on final approach. Flight crew stated they had not seen the UAS.",
2112888,202404,1201-1800,DCA.Airport,DC,,,0,,,,,,Daylight,,,Ground DCA,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Last 90 Days 85; Flight Crew Type 10000,,Confusion; Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 ATC,,2112888,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Other / Unknown; Ground Incursion Taxiway,,,Person Flight Crew,Taxi,General None Reported / Taken,Human Factors; Airport,Airport,"Instructed to cross Runway 15 and continue J to 19. Another aircraft was also instructed to cross 15 on K into the hold block. We waited for two arrivals and then we were cleared to line up and wait. Several markings on J; old and new made us concerned that we were in the wrong area to hold short but couldn't readily see. After line up and wait; a normal takeoff occurred.Although already listed as a hotspot; this hold short area for 19 is very congested and can be confusing.",,,,"Air carrier Captain reported not being in the proper ATC assigned holding position prior to the runway due to multiple old and new markings on the taxiway at DCA.",
2112891,202404,0601-1200,ZZZ.Airport,US,,,,400,,Mixed,10,,Daylight,3000,,Tower ZZZ,Air Carrier,B737-700,,2,Part 121,IFR,,,Climb,,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Cockpit Window,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,,,Troubleshooting,,,2112891,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance,,,Person Flight Crew,In-flight,Flight Crew Returned To Departure Airport; Flight Crew Landed As Precaution,Aircraft,Aircraft,"On climbout; experienced loud air rushing noise. Leveled off at 10;000 ft. and slowed to 210 kts to assess. Pressurization appeared normal but determined that noise was a Safety of flight issue; ran Diversion Checklist; coordinated with Ops and Flight Attendants; informed Passengers; and returned to ZZZ. Landing weight was 119; well under max landing weight. Mechanics found hole in a window seal. After repairs; we departed for ZZZ1 with no issues. Note: This was a rushing air sound and not the whistling noise normally indicative of a seal leak. Weather was an additive condition; buildups and turbulence. Cause of leak was zip tie that rotated when window was opened. The excess of zip tie poking through the housing; rubbed a hole in seal. Maybe use silicon to hold vent tube in place rather than zip ties.",,,,"B737-700 Captain reported a loud air rushing noise from flight deck window resulted in return to the departure airport.  Captain reported a zip tie rubbed a hole in the window seal.",
2112937,202404,0601-1200,ZZZ.Tower,US,,,,1000,,VMC,,,,,,Tower ZZZ,Air Carrier,B777 Undifferentiated or Other Model,,,Part 121,IFR,Passenger,,Takeoff / Launch,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Turbine Engine,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,Flight Crew Last 90 Days 74.63; Flight Crew Total 4055.70; Flight Crew Type 400.98,,,,,2112937,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,Flight Crew Last 90 Days 61.05; Flight Crew Type 238.68,,Troubleshooting,,,2112959,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,Flight Crew Returned To Departure Airport; General Flight Cancelled / Delayed,Aircraft,Aircraft,"Shortly after takeoff Tower called to tell us we had thick black smoke coming out of both engines. He repeated this at least 3 times as we questioned him further. I [requested priority handling] and requested a return to the ZZZ airport.",,"On takeoff Tower advised us we had thick black smoke coming out of both engines. Queried them multiple times and they confirmed the situation. Decided the best course of action was to land at ZZZ and not press on to ZZZ1 even though we had no indications in the cockpit of fire. Landed on Runway XXL and stopped on runway for trucks to look us over. Taxied to the pad and shut down with no issues.",,"B777 flight crew reported Tower Controller informed them that black smoke was coming out of both engines after takeoff. Flight crew returned to departure airport.",
2112983,202404,1801-2400,ZZZ.Airport,US,,,0,,,VMC,,,,,,Tower ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Landing,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ground ZZZ,,B777 Undifferentiated or Other Model,,,,,,,Taxi,,,,,,,Scheduled Maintenance,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,Flight Crew Last 90 Days 63.93; Flight Crew Type 63.93,,Confusion,,,2112983,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Last 90 Days 132.73; Flight Crew Total 227.68; Flight Crew Type 227.68,,Confusion,,,2113011,ATC Issue All Types; Conflict Ground Conflict; Critical; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Incursion Runway,,,Person Flight Crew,Taxi,Flight Crew Requested ATC Assistance / Clarification; General Maintenance Action,Airport; Procedure,Procedure,"On the rollout after landing I noticed the back half of a 777 being towed across the active runway on what appeared to be taxiway 1. It wasn't apparent if the aircraft had a beacon on but he surely did not have any strobes on. I queried ATC about the aircraft on the runway and he said that he was clearing and to not worry about it. The FO and I do not recall hearing any clearance by tower to an aircraft to taxi across the active runway nor did we see them due to the lack of strobes and nighttime conditions. If I saw this aircraft halfway out on the rollout that means the whole body was across the runway during the touchdown.",,"Following conduct of ILS XXR app into ZZZ in night VMC conditions; after safely landing on the runway; and upon rollout vicinity of intersection 1; the CA and FO identified a wide body aircraft taxiing across the end of RWY XXR; appearing to be on intersection 2 northbound. At first identification of the aircraft; it appeared its rear half was still on XXR exiting.  The aircraft appeared to have minimal lighting on during its crossing of XXR.  Tower was advised of the aircraft identified by the CA as we identified it and they replied that it was exiting now. There was no prior announcement by the tower of the crossing traffic.",,"B737 flight crew reported observing a B777 under tow crossing the runway departure end on landing rollout; which resulted in a critical ground conflict.",
2113012,202404,1801-2400,ZZZ.Airport,US,,,0,,,VMC,,,,,,Tower ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 176.72; Flight Crew Type 918.93,,Troubleshooting; Time Pressure,,,2113012,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 113.87; Flight Crew Type 260.92,,Time Pressure; Troubleshooting,,,2112975,Aircraft Equipment Problem Less Severe; Ground Event / Encounter Loss Of Aircraft Control,,,Person Flight Crew,In-flight,Flight Crew Rejected Takeoff; Flight Crew Returned To Gate; General Flight Cancelled / Delayed; General Maintenance Action,Aircraft; Environment - Non Weather Related; Weather,Ambiguous,"Cleared for takeoff RWY XX in ZZZ from full length Intersection 1. Tower cleared us for takeoff; we pulled out onto RWY and I aligned aircraft with centerline; I straightened aircraft out and rolled straight ahead on centerline. Approximately 2 seconds after alignment on centerline I instructed First Officer; "your aircraft"; he stated "my aircraft." We brought thrust levers up; paused and then advanced thrust towards takeoff setting. Almost immediately the aircraft had a hard uncommanded yaw to the right. Initially we thought it might have been nose wheel deflection. However; it yawed to the right for unknown reason. When we were approximately 10-15 degrees right of centerline; I called "reject; my aircraft." I performed a long speed rejected takeoff and we informed Tower and notified passengers to remain seated. We exited runway at Taxiway 2 and stopped aircraft. Rejected takeoff items were completed. No immediate danger. Low speed reject. Less than 10kts. QRC procedures were followed but checklist not read. Interrupted by Tower calling. However; we did inadvertently complete all items on all checklist. We taxied 2 engine back to Gate XX and notified Maintenance; Dispatch; and Chief Pilot for debrief. I performed a post flight inspection and found no leaks or damage to nose tire; nose gear; main gear; brakes; engines. No damage or excessive wear found by myself or tech ops. FO and I debriefed before heading to new aircraft. I debriefed and talked with flight attendants on the way to new outbound air aft. All crew verbally stated that they were good to continue. Chief Pilot debriefed via phone.",,"The Captain gave me aircraft control once we were pointed straight down the runway; with the throttles about 30% N1. I pushed them up to around 70% and pressed the TOGA button. Immediately following this; while the power was still coming up and before the "check thrust" call the aircraft started to veer to the right. Not dramatically but enough to bring the nose of the aircraft away from centerline. I suspected the wind pushing the tail and tried to correct using full left rudder. The aircraft did not turn back toward the left so I held the throttles where they were somewhere in the middle and applied differential break as a reflex to keep from getting further from centerline. The Captain said "reject; I have the controls" and brought the thrust levers to idle and aircraft to a stop. We estimate we were only moving around 10 knots at the time of reject and the aircraft was about 15 feet right of centerline with a 10-15 degree angle away from it. We asked Tower to taxi off the runway and were able to talk about what happened and come up with a plan to return to the gate. No emergency was declared.",,"B737 flight crew reported the aircraft veered uncontrollably to the right during takeoff roll. Captain rejected takeoff and returned to the gate.",
2113015,202404,,ZZZ.ARTCC,US,,,,,,,,,,,,Center ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Descent,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Cockpit Window,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 103.6; Flight Crew Total 509.35; Flight Crew Type 509.35,,Confusion; Troubleshooting,,,2113015,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation - Speed All Types; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Incursion Taxiway,,,Person Flight Crew,In-flight,Flight Crew Landed in Emergency Condition,Aircraft; Human Factors,Aircraft,"During descent into ZZZ [airport]; the L1 windshield suddenly cracked and began arcing.  I immediately turned off the L1 windshield heat switch; began to slow to 250 KIAS from the ATC assigned 300 KIAS and asked the FO to inform ATC.  I then asked him to run the Window Damage procedure.  We ran that procedure to completion and continued inbound to ZZZ.  ATC (ZZZ Center) asked if we were declaring an emergency to which I declined.  I felt since the airplane was flying normally and this was a crack in the outer pane of the windshield we did not need assistance.  Upon check-in with approach; they had [given priority handling] us.  The fire trucks were waiting for our arrival.  After an uneventful landing we taxied in with the emergency vehicles following.Because of the event; they turned us west on [taxiway] 1 to taxi away from the normal flow of traffic.  After we declined inspection by the fire trucks; we were given taxi instruction [taxiway] 2; 3; 4; and 5 to the gate.  I misunderstood and taxied [taxiway] 2; 3 thinking we were to go to gate X and join the normal sequence of traffic into the ramp.   As we arrived at the gate; ZZZ ground call and provided a phone number for the TRACON.  They had a few question about whether there were injuries and the nature of the issue.  I spoke to the Ops Manager and answered the questions.  The ELB (Electronic Log Book) was entered; maintenance; manager and an Inflight Supervisor met us at the gate. I also made a PA upon arrival to the pax (passengers) to communicate why emergency vehicles had met us and followed us to the gate.",,,,"B737 Captain reported a cracked L1 cockpit window during descent and a taxi clearance deviation once on the ground.",
2113024,202404,0001-0600,,,,,,33000,,VMC,,,,,,Center ZZZ,Air Carrier,B767 Undifferentiated or Other Model,,3,Part 121,IFR,Passenger,FMS Or FMC; GPS,Cruise,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Oil Storage,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 147.58; Flight Crew Total 3601.18; Flight Crew Type 1473.55,,Situational Awareness,,,2113024,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew FLC complied w / Automation / Advisory; General Maintenance Action,Aircraft,Aircraft,"First officer and I noted oil pressure significantly lower than normal. Was hovering around 34 psi. It stayed steady at 34 psi while I was in the cockpit. While I was on break the oil pressure decreased into the amber band and both copilots notified maintenance /dispatch as well as did a preparatory checklist just in case it continued to drop. once again; it stabilized around 29 to 28 psi. Upon arrival into ZZZ mechanics discovered the oil cap was not secure and oil was leaking from the motor.",,,,"Air carrier captain reported the oil quantity was reducing in flight and after gate arrival the oil fill cap was found to be loose.",
2113029,202404,,,,,,0,,,,,,,,,Ramp ZZZ,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Other / Unknown,,,,Situational Awareness; Time Pressure,,,2113029,,,,,,,,,,,,Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Ground Event / Encounter Other / Unknown,,,Person Ground Personnel,Taxi,Air Traffic Control Provided Assistance; Flight Crew Returned To Gate; Flight Crew Overcame Equipment Problem; Flight Crew Requested ATC Assistance / Clarification; General Flight Cancelled / Delayed,Human Factors; Procedure,Human Factors,"Ramp loaded HAZMAT in pit 1 by itself; unsecured. Ramp then pushed out the aircraft prior to finalizing flight. Aircraft had to return to the gate so Ramp could move HAZMAT to pit 3 to secure dangerous goods.",,,,"Air carrier ground personnel reported discovering that the HAZMAT was unsecured and the aircraft had already begun pushback prior to the flight being finalized.",
2113082,202404,,,,,,,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Ramp,,,,Time Pressure; Situational Awareness,,,2113082,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Other / Unknown,,,Person Ground Personnel,Taxi,Air Traffic Control Provided Assistance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Returned To Gate; General Flight Cancelled / Delayed,Procedure; Human Factors,Human Factors,"On Day 0; 4 different flights; from 4 different stations had to return to the gate because the aircraft was pushed out before the flight was finalized and HAZMAT was unsecured. All 4 had to return to the gate to move the HAZMAT to a different pit location so the dangerous goods could be secured; resulting in a significant inconvenience to our passengers. All were first flight of the day. This is a significant safety issue. This is happening everyday multiple times a day all across our system. We need to do a better job as an airline securing HAZMAT. Below are the flight details. 4 flights reported with unsecured DG (Dangerous Goods) at final. Day 0 Aircraft X ZZZ - ZZZ1. Day 0 Aircraft Y ZZZ2 - ZZZ3. Day 0 Aircraft Z ZZZ1 - ZZZ4. Day 0 Aircraft A ZZZ5 - ZZZ2.",,,,"Air carrier ground personnel reported multiple aircraft had to return to the gate to move the HAZMAT for the dangerous goods to be secured and for the flight to be finalized.",
2113154,202404,0001-0600,CLT.Airport,NC,,,0,,,,,,,,,Ground CLT,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,Other / Unknown; Situational Awareness,,,2113154,,,,,,,,,,,,Conflict Ground Conflict; Critical; Deviation / Discrepancy - Procedural Published Material / Policy,Horizontal 15; Vertical 0,,Person Flight Crew,Taxi,Flight Crew Took Evasive Action,Human Factors,Human Factors,"While taxiing to gate (approximately 50 ft away); a white van approached the red ramp safety area at the aircraft's 10-11 clock position; stopped briefly at the painted boundary; then continued to within approximately 15 ft in front of the running number one engine. Upon seeing the vehicle enter the safety area; the flight crew stopped the aircraft. The van paused again in front of the engine; then proceeded under the left wing of the aircraft and out of the area. Once the area was again clear; the flight proceeded to the gate without further incident.Van driver not respecting designated safety area nor yielding to moving aircraft. Additional/remedial training for ground vehicle operator.",,,,"Air carrier First Officer reported a ground conflict with a catering truck while taxiing to the gate.",
2113158,202404,1801-2400,ORF.Tower,VA,,,,,,,,,,,,Tower ORF,Air Carrier,Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS,Final Approach,Vectors,Class C ORF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Other / Unknown,Party1 Flight Crew; Party2 Flight Crew,,2113158,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Unstabilized Approach,,,Automation Aircraft Terrain Warning; Person Flight Crew,In-flight,Flight Crew Became Reoriented; Flight Crew FLC complied w / Automation / Advisory; Flight Crew Executed Go Around / Missed Approach,Human Factors,Human Factors,"Runway 05 at ORF is undergoing construction. This was my first time flying into ORF since the construction began. Many of the published approaches to runway 05 were NA and/or out of service due to the construction. This was a night time arrival where the weather had broken ceilings at 5;000 ft and gusty quartering headwinds. Approach gave us direct to CALEY (initial fix for runway 05) to intercept the final for runway 05. To navigate and backup the visual approach; we loaded the RNAV (GPS) M Rwy 5 as noted in the dispatch release stating the approach is available and authorized. We previously accomplished the before landing checklist 'to the line' and only had the 'below the line' items to accomplish as we approached CALEY. As the pilot flying; I became fixated on finding the runway at night after descending through broken cloud layers. The aircraft was configured with gear down and flaps 15 as we approached CALEY. I called for aircraft configuration from flaps 15 to flaps 25 as we navigated passed CALEY to COSTR (final approach fix). I spotted the runway and my attention focused on navigating to the runway to land. I did not call for flaps 30 or 'below the line' on the before landing checklist prior to COSTR because of my focus on lining up to fly a visual to Runway 05. I continued to descend until we received a GPWS warning at approximately 300 feet and immediately executed a go-around. That is when I realized the aircraft was only at flaps 25 and not being fully configured was the reason for receiving the GPWS warning. We accomplished the go-around and climbed to 2;000 feet per ATC instructions. ATC then vectored us to set-up again for a visual to runway 05. That approach led to a fully configured landing on runway 05. Cause: Causal factors that played a role in this event were: 1) My fixation on finding the runway at night. 2) The ceilings at 5;000 feet that made it difficult to find the runway confidently and quickly. 3) Many of the normal lighting features for a runway such as a PAPI and the centerline lights are NOTAM'd out of service due to the construction.Suggestions: My recommendation to prevent this type of event from occurring in the future is to follow the procedures for the before landing checklist to be configured by the final approach fix. My attention on locating the runway took my focus away from finishing aircraft configuration. Even though I had a 2 mile ring around the FAF in the fix page as a reminder to be configured; my attention was mostly outside. I also recommend pilots to consider asking to fly the RNAV (GPS) M Rwy 5 even in visual conditions to be appropriately lined up for the runway; particularly for pilots flying into ORF for the first time since the construction began.",,,,"Air carrier pilot reported an EGPWS terrain warning during an unstable approach.",
2113175,202404,0601-1200,ZZZ.TRACON,US,,,,,,,,,,,,TRACON ZZZ,Air Carrier,Regional Jet 900 (CRJ900),,2,Part 121,IFR,Passenger,GPS; FMS Or FMC,Initial Approach,Direct,Class C ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Any Unknown or Unlisted Aircraft Manufacturer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Type 1500,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 Flight Crew,,2113175,,,,,,,,,,,,Conflict NMAC; Deviation - Altitude Excursion From Assigned Altitude; Deviation / Discrepancy - Procedural Clearance,Vertical 200,,Automation Aircraft RA; Person Flight Crew,In-flight,Flight Crew Took Evasive Action,ATC Equipment / Nav Facility / Buildings; Environment - Non Weather Related; Human Factors; Procedure,Human Factors,"On approach into ZZZ a plane not talking with ATC was climbing out of a downtown airport; we responded to an RA and I believe the conflict got with in 100-200 feet of our aircraft.",,,,"CRJ900 Captain reported an NMAC after complying with a climbing RA.",
2113180,202404,,ZZZ.Airport,US,,,,12000,,,,,,,,TRACON ZZZ,Air Carrier,Regional Jet 700 ER/LR (CRJ700),,2,Part 121,IFR,Passenger,FMS Or FMC; GPS,Climb,Direct,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Cockpit Window,,X,Failed; Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Time Pressure; Workload,,,2113180,,,,,,,,,,,,Aircraft Equipment Problem Critical; Inflight Event / Encounter Weather / Turbulence,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Flight Crew Returned To Departure Airport; Flight Crew FLC complied w / Automation / Advisory; Flight Crew Diverted,Aircraft,Aircraft,"I was tasked with flying an aircraft from storage to heavy maintenance. The flight was operated on a ferry permit due to overdue maintenance items. I added several MEL items before we departed. Climbing through around 10;000 feet; we encountered a cloud layer and received an ICE caution message. At approximately 12;000 feet we received a L WSHLD HEAT caution message. I announced that I had the aircraft and the radios; and called for the QRC/QRH checklists. I glanced up to see if the windshield was accumulating ice and noticed a crack running from the bottom of the windshield to the center. I stopped the climb and began slowing. We relayed to ZZZ Center that we had an issue with our windshield and would be stopping the climb and returning to ZZZ. They issued a heading to the airport and told us to report the field in sight. No emergency was declared; and the remainder of the flight continued normally.Upon landing; we discovered the crack had grown in length since first noticed; and a second crack was observed from the center post moving towards the center of the windshield.",,,,"Air carrier Captain reported a flight deck window anti ice failure followed by a cracked window during climb out.",
