 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1271925,201506,1801-2400,ZZZ.Airport,US,,,0,,,,,,Night,,,Ramp ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Confusion; Training / Qualification; Situational Awareness,,,1271925,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Taxi,Flight Crew Became Reoriented,Human Factors,Human Factors,"Taxiing to gate we were told to give way to outbound aircraft and then cleared in. Aircraft was configured per SOP; APU off; #2 engine shut down. As we came to a stop short of RF; I depressed the brakes and reached for the parking brake lever and inadvertently started closing the #1 fuel lever. By the time I realized my mistake; the engine had already started shutting down. The aircraft was powered down to the battery with no additional generator available. I started the APU and subsequently restarted the #1 engine. The aircraft was on battery power for several minutes while waiting for NDs and PFDs to power up. We then taxied to the gate.",,,,"A B737 Captain unintentionally shutdown #1 engine on a taxiway with both the APU and #2 engine shutdown before reaching the gate. The APU was started to restart #1 for gate arrival.",
1271934,201506,1801-2400,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 162,,Fatigue,,,1271934,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Taxi,Flight Crew Became Reoriented,Human Factors,Human Factors,"This trip started with an ANF for ZZZ to ZZZ1. The flight was delayed due to late inbound aircraft by approximately 1+ hours. An 11 hour day layover was reduced to XA:06. The hotel cleaning crew was talking loudly outside my door; off and on; until approximately noon. A late afternoon departure to ZZZ2 was delayed 3 hours due to weather. The next segment was scheduled ZZZ2 ZZZ3; approximately 4 hour flight. After the ANF; poor rest; scheduled short day layover; scheduled late night 2 leg flying the next night and adverse weather due to thunderstorms; I was fatigued. Upon arrival at the gate; my fatigue was verified by my failure to shut down the engine once the parking brake was set and APU established on the airplane. My overall parking flow was missed as I realized; during the parking checklist; I had missed other switches (IRS to off; for example). Running the checklist corrected my errors.",,,,"Captain reported omitting or deviating from several post flight SOP procedures due to feeling fatigued.",
1271960,201506,0601-1200,ZZZ.Airport,US,,,,600,,VMC,,,Daylight,,,Tower ZZZ,Air Carrier,A319,,2,Part 121,IFR,Passenger,,Final Approach; Initial Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),,,Workload; Distraction; Fatigue; Situational Awareness,,,1271960,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach,,,Person Flight Crew,In-flight,Flight Crew Took Evasive Action; Flight Crew Became Reoriented; Flight Crew Returned To Clearance,Human Factors; Procedure,Procedure,"First Officer (FO) flying. Approach turned us high on base leg and cleared us for a visual to Runway X. FO disconnected all automation (including autothrust). He had previously briefed me that he was going to do that for proficiency. He began to slow to final approach speed and called for gear and flaps on schedule. I saw we were high and requested S-turns from the tower which was approved. We slowed to final approach speed all configured for landing and completed the landing checklist. We continued the S-turns to lose altitude but had a high sink rate due to the altitude. We both discussed deviations and corrections during the approach and communicated well to get the approach stabilized with plenty of time for a normal landing in the touchdown zone at the appropriate speed. Event occurred because of a high turn to base and all automation being disconnected which is a little out of the ordinary in this aircraft. Potential additional factor is that this was the fourth 'stand-up' overnight in a row for me and the third for the first officer. Although we were running on schedule this trip; the accumulated fatigue; short rest time; and [early morning] departure could possibly slow reaction time and affect decision-making.I think probably a wider turn to final or a longer downwind to lose altitude would have been the best option. After the sink rate did not improve a go-around would have been prudent. An earlier intercept of the VASI or electronic glide path would have prevented the high sink rate. Also thinking a little more ahead and maybe leaving some of the automation on for better vertical guidance.",,,,"An A319 First Officer disconnected all automation including autothrust to practice a manual visual approach; but got high on profile. S-turns along with a high sink rate were required to attain a normal profile before landing on speed in the landing zone. Fatigue was an issue.",
1272105,201506,1201-1800,ZZZ.TRACON,US,,,,14000,,IMC,Rain,,Daylight,,,TRACON ZZZ,Air Carrier,Dash 8-200,,2,Part 121,IFR,Passenger,,Cruise,,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Pitot/Static Ice System,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Time Pressure; Confusion; Distraction,,,1272105,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Confusion; Time Pressure; Distraction,,,1272106,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Clearance; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor; Ground Event / Encounter Other / Unknown; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Provided Assistance; Flight Crew Diverted; Flight Crew Landed in Emergency Condition,Aircraft; Human Factors; Weather,Aircraft,"We were cruising to Airport ZZZ at 14;000 FT when both pitot heat 1 and pitot heat 2 caution light illuminated. We ran the checklist and descended out of icing conditions. Conditions at 14;000 feet were -3 degrees Celsius and rain. At 8;000 feet we were out of icing conditions. We looked for popped circuit breakers and found pitot heat 2 popped. I was calling dispatch to ask if we should reset the breaker when we got smoke in the cockpit. We performed the memory action item and put on our oxygen masks. After [advising ATC] I started on the emergency checklist. We asked ATC for the nearest suitable airport which was Airport ZZZ1 which was paved and had over 5000 FT of runway. The flight attendant called shortly after that as the lavatory smoke detector started sounding. We talked as best we could and I advised her we would be landing within a few minutes and also made a PA we would be evacuating when we touched down. I called back but she was fighting the fire and someone else picked up the phone and I decided to continue calls over the PA and land.We asked for fire and rescue and ATC advised fire and rescue were being dispatched to the airport. We had the weather for ZZZ already and determined the best runway would be RWY XY. We were high and started a left 360 to lose altitude. I took control of the airplane for landing and the FO continued through the checklist until landing. After shutdown everyone was evacuated and there were no reported injuries or aircraft damage. Fire and rescue inspected the aircraft for signs of fire after plane was evacuated.",,"I was flying as a First Officer at altitude of 8000 FT about 35 miles south east of Airport ZZZ. I acting as pilot flying. We were descending from cruise altitude of 14;000 FT; going through some light turbulence; when we had caution lights for pitot heat; the Captain start running the check list when I noticed smoke on my side. I called for smoke and the captain put his mask on. I [advised ATC]; and reported we had smoke. Then I put my oxygen mask on. ATC advised us that there [was] an airport to our left. I continued the smoke check list started by the captain. As we continue the descent to the airport; in a left turn the Captain took the control and made the landing; and command evacuation after a full stop. We evacuate with no more incidence.",,"A DHC-8 flight crew experienced dual pitot heat failure. As they were working with the failure; smoke appeared in the cockpit and the lavatory smoke detector sounded. They diverted to the nearest suitable airport and landed in an emergency condition. They shut down the aircraft and evacuated the passengers.",
1272134,201506,1801-2400,ZZZZ.ARTCC,FO,,,,,,VMC,,,,,,Center ZZZZ,Air Carrier,MD-11,,2,Part 121,IFR,Cargo / Freight / Delivery,,Descent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),,,Fatigue; Human-Machine Interface; Situational Awareness,,,1272134,,,,,,,,,,,,Deviation - Altitude Overshoot,,N,Person Flight Crew,In-flight,Flight Crew Became Reoriented,Human Factors,Human Factors,"We were descending on the arrival. The FO (PF) decided to hand fly; announced it; and disconnected the autopilot. As we were approaching level off; the aircraft started a slight left turn away from course. He said 'What's it doing?' and went up to the FCP to select a heading back to course; then he reselected NAV. The aircraft stayed in a slight left turn and as we approached our level off he made no effort to raise the nose. I said 'There's your altitude' as we passed through it; and he raised the nose to level off. We descended 200 - 300 FT below our assigned altitude. As he was correcting he responded; 'I forgot the motion was on!' meaning he forgot he was hand flying. Nothing was heard from ATC about the deviation. He managed to remember he was hand flying for the rest of the descent and approach.For some reason the FO decided to hand fly the arrival then promptly forgot he was doing it! This was our second leg of the night; and we were definitely on the back side of our body clocks. When you even remotely feel tired; let the automation be your friend.",,,,"MD11 First Officer forgot that he was hand flying the arrival and questioned why the aircraft started to turn and did not level off.",
1272138,201506,1201-1800,ZZZ.Airport,US,,,0,,,VMC,,,,,,,Air Carrier,A300,,2,Part 121,IFR,Cargo / Freight / Delivery,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,Engine Air Anti-Ice,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer,Flight Crew Air Transport Pilot (ATP),,,Time Pressure; Troubleshooting,,,1272138,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural MEL / CDL,,,Person Flight Crew,Taxi,Air Traffic Control Issued New Clearance; Flight Crew Overcame Equipment Problem; General Flight Cancelled / Delayed,MEL; Procedure; Aircraft,Procedure,"Taxiing for takeoff; ECAM alerted us that #1 engine anti-ice nacelle valve had failed open.  Anti-ice off for takeoff.  Contacted ATC for taxi instructions to a remote location to work the problem. Received instructions to taxi across duty runway and hold short on the opposite side. Ran ECAM and consulted QRH which directed that a thrust limit penalty is reflected on TRP (Thrust Rating Panel). ATC cleared us to 'line up and wait'.  Replied to ATC that we were still working our problem and needed more time.  ATC reminded us of our slot time; directed us to hold short and advise them when ready.  Recomputed Takeoff data with 'engine anti-ice valve not closed' selected.  We re-briefed our takeoff performance; and told ATC that we were ready for takeoff. Received takeoff clearance; completed the takeoff checklist and made eventful takeoff.  While conducting in-range checklist; check of ECAM Recall reminded me our malfunction and made me realize that we had not consulted the MEL prior to departure.  I referenced the MEL 30-21-01-B Engine Anti Ice Nacelle Valves; which was a Flagged item MEL; requiring maintenance prior to takeoff.  Upon landing; wrote up discrepancy in AML and briefed maintenance personnel.While I do not believe we were rushing in the traditional sense; I think our knowledge of; and desire to takeoff at our assigned slot time; interfered with and broke our normal habit patterns associated with dealing with a relatively simple malfunction after block out.  I failed to recognize this break in my habit pattern; causing me to forget to reference the MEL on the ground prior to departure.I believe this type of event can be prevented if the crew will stop once more; and ask themselves if ALL required cockpit / crew actions have been completed prior to moving the aircraft.  We asked each other if we were 'ready to go'; but didn't really stop and think clearly about whether all required procedures relating the system malfunction had been completed.",,,,"The flight crew encountered an Anti-Ice system malfunction while taxiing for takeoff. After completing the appropriate checklists and re-computing the performance data; they accomplished an uneventful takeoff. However; due to pressure to meet an expiring takeoff slot time; they failed to address some MEL implications.",
1272184,201506,0601-1200,ZZZ.Airport,US,,,0,,,,,,Daylight,,,,Air Carrier,Commercial Fixed Wing,,,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Cabin Furnishing,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Galley,Air Carrier,Flight Attendant (On Duty); Flight Attendant In Charge,Flight Attendant Current,,Boarding,Physiological - Other; Time Pressure; Troubleshooting,,,1272184,Aircraft X,Galley,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Physiological - Other; Workload; Troubleshooting,,,1272181,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Attendant,Pre-flight,Flight Crew Took Evasive Action; General Maintenance Action; General Flight Cancelled / Delayed,Procedure; Aircraft; Company Policy; Human Factors,Human Factors,"Upon boarding aircraft; crew was overcome by strong smell of vomit in cabin.  Cleaners were cleaning aircraft- once they got to back galley; they indicated a passenger on the inbound flight had vomited on the carpeting between the two aft lavs; on the walls and into the aft galley.Cleaners tried in vain to clean the aircraft; altogether taking over 2 hours (and delaying the aircraft) to get the carpet cleaned and the smell reduced.  Cleaners DID NOT use proper safety tools to clean the biohazard; no gloves for most of the employees; (some did have gloves on) and even used a regular vacuum to vacuum up the absorbent material.End result; the aft carpets had to be steam cleaned which in the end reduced the smell of vomit; but greatly increased the smell of chemicals in the aft cabin.Onboard Supervisor was on hand; as well as the Chief Pilot on duty and the Ops Manager.  Everyone worked hard to find a solution but in the end we were given the impression from management that if we did not take the plane and deal with the chemical odor we would be given a direct order to do so.While I understand the operational needs of the company; the impact of having to breath a unknown cleaning chemicals as well as having to breath the odor of human vomit for the duration of a 3 hour flight out and then another 3 hour flight to return is unhealthy and presents a safety concern for our passengers and crew.",,"The floor was steam cleaned yet the smell was still strong while standing in the aft galley. FAs were informed that even though the smell remainded there was no other action to be taken and the aircraft must be taken by the scheduled FAs.",,"Passenger vomit removal from the previous flight was completed but the offensive odor remained after extensive cleaning. Management strongly suggested the crew complete the scheduled round trip or be ordered to do so with the aircraft in the current condition.",
1272196,201506,,ZZZ.Airport,US,,,,,,,,,,,,,Air Carrier,B777-200,,2,Part 121,,Passenger,,Parked,,,N,,,,Scheduled Maintenance,Inspection; Installation; Work Cards,,,,,,,,,,,,,,,,,,Oxygen System/Pax,Boeing,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Technician,Maintenance Airframe,,,Confusion; Training / Qualification; Communication Breakdown,Party1 Maintenance; Party2 Maintenance,,1272196,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Maintenance,,N,Person Maintenance,Other During Maintenance,,Procedure; Chart Or Publication; Human Factors; Aircraft,Chart Or Publication,"While working an Engineering Repair Authorization EC/EA and AD 2012-11-09; Step 2-B1 appears to have the mechanic inspect the existing cable; install the mask and insert [Release] Cable pin into the striker pin of the cylinder if no damage was found. There was a misunderstanding by the [maintenance] crew of Step 2 of AD 2012-11-09; since the mechanic had to install a new cable; which is not addressed in AD 2012-11-09. As a result; the Cable assembly and oxygen masks were incorrectly installed on a B777-200 Aircraft during reactivation of the Oxygen System.Additional reference should include an Illustrated Parts Catalog (IPC) 35-21-01-40b (item C) for a better understanding of [Release] Cable routing. Also add a [maintenance] step to install any missing cable to [passenger O2] box; including hardware; into the Engineering Kit for AD 2012-11-09 and better training.",,,,"An Aircraft Maintenance Technician (AMT) recommends an additional reference be added to Airworthiness Directive (AD) 2012-11-09 to include Illustrated Parts Catalog (IPC) 35-21-01-40b; (item C). The IPC would provide a better understanding of the Passenger O2 mask box release cable routing. Misunderstanding of Step 2 of the AD resulted in an incorrect installation of the release cable and O2 masks on a B777-200 aircraft.",
1272208,201506,1801-2400,ZZZ.Airport,US,,,0,,,,,,Dusk,,,,Air Carrier,MD-82,,,Part 121,,Passenger,,Parked,,,Y,,Y,,Unscheduled Maintenance,,,,,,,,,,,,,,,,,,,Communication Systems,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Technician,Maintenance Powerplant; Maintenance Airframe,,,Time Pressure; Communication Breakdown; Workload,Party1 Maintenance; Party2 Flight Crew; Party2 Maintenance,,1272208,,,,,,,,,,,,Aircraft Equipment Problem Critical; Ground Event / Encounter Other / Unknown,,,Person Maintenance,,,Company Policy; Human Factors; Staffing,Human Factors,"Ramp was closed due to weather. The ramp tower at ZZZ called us and wanted to know what the delay was. I told the Agent; the ramp is closed due to weather. About 10 minutes later the ramp was open; but hand signals only. We could not do a manual [engine] start without communicating with both the [flight] crew and the Mechanic on the engine without a headset. The Lead Mechanic in charge did not want to send at least three people for a Manual start; instead [we] only had two people. When you're getting hand signals from the [flight] crew you can't see the Aircraft Maintenance Technician (AMT) on the engine to signal [a] Start; Stop or Abort. And he; the AMT on the engine; can't see anyone in the front of the aircraft getting signals from the FLT crew; and the flight crew has no idea on what hand signals to use also; because there is no set of guidelines for this. [Contributors were] a lack of safety concerns for employees and the aircraft.Having a system in place and a policy on doing a Manual start with and without a headset to communicate with the flight deck and the AMT manually starting the engine. If you're using hand signals; how many people should we use and where are they positioned at and can you even use hand signals to do a Manual start? Also; how to address an emergency during a manual start with just hand signals. Then put this in a training bulletin.",,,,"A Line Aircraft Maintenance Technician (AMT) describes his frustration and safety concerns surrounding a manual engine start procedure on the ramp with limited personnel and having to use hand signals without a standard set of guidelines for everyone to follow. Headsets could not be connected to the MD-82 aircraft due to weather conditions.",
1272240,201506,0601-1200,ZZZ.ARTCC,US,,,,20000,,VMC,,,Daylight,,,,Air Carrier,Large Transport,,2,Part 121,IFR,Passenger,,Climb,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Airframe,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Confusion; Distraction; Troubleshooting,,,1272240,,,,,,,,,,,,Aircraft Equipment Problem Less Severe,,,Person Flight Crew,In-flight,Aircraft Equipment Problem Dissipated; Flight Crew Diverted,Aircraft,Aircraft,"Climbing out of about 20;000 feet; speed about 295 Knots; V/S about 2;000 feet per minute we experienced sudden significant and strong aircraft vibrations. Vibrations were more pronounced in the aft of the aircraft and seemed to originate from the tail section. According to the aft flight attendants it was intensity of vibration they have never felt before. We were in absolute smooth air. We did not have any abnormal engine vibrations and no other warning messages associated with the vibrations.After leveling off at 27;000 feet and reducing the airspeed to about 270 Knots the vibrations stopped. We ran the QRH checklist for aircraft vibrations. Then we got in contact with [operations command] and maintenance control. We discussed the event and since all indications were back to normal; we concurred to continue on to [destination]. We also agreed that if vibrations would return we would [land at a nearby airport]. About 10 minutes later we experienced another event of vibrations; this time not as strong; would call it light vibrations. Still; we made the decision to divert at this point. I used ACARS to inform dispatch. Dispatch acknowledged and gave us diversion info. We diverted and landed without further incident. During the descent and approach phase we felt more light vibrations; however we could not tell for sure that it was not turbulence related. After deplaning and taking care of the passengers I made a very detailed log book write up in accordance with QRH.To prevent other flight crews experiencing an event like that I would like to see serious maintenance attention and really trying to find the cause of the problem. The aircraft was placed back into service and considered green after only a general visual inspection based on a certain Aircraft Maintenance Manual task card. No panels were opened and no computer flight control checks and tests were performed.",,,,"A flight crew experienced sudden significant and strong aircraft vibrations while climbing out of 20;000 feet in smooth air. The vibrations stopped after they leveled off and reduced power. Ten minutes later lower intensity vibrations returned and they elected to divert. The report was submitted because the reporter would like to see serious maintenance attention and really trying to find the cause of the problem.",
1272385,201506,1201-1800,LAX.Airport,CA,,,0,,,VMC,,,Daylight,,,Ground LAX,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 222,,Time Pressure; Distraction,,,1272385,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Taxi,General None Reported / Taken,Company Policy,Company Policy,"The Before Takeoff Checklist is too long and is a distraction. I highlighted this flight because of the short taxi; but it happens almost every flight. Captains always wait until the last minute to call for the checklist; and it turns me into a rote reader; I have to fit in the checklist; talk to ATC; and make sure the Captain is taxiing onto the right runway. The checklist almost always gets interrupted by ATC. I will make a mistake sometime in the future because of the recent changes to this checklist. I will either miss an item on the checklist; or I will miss an ATC instruction or I will accidentally allow a Captain to taxi where we shouldn't be. It is inevitable because the too long Before Takeoff Checklist takes my attention away from much more important tasks. Stop loading up First Officer's with useless tasks. Shorten the checklist.",,,,"B737 First Officer reports his air carrier's Before Takeoff Checklist is too long and beginning the checklist late into the taxi flow means something is bound to be missed.",
1272391,201506,0601-1200,PHX.Airport,AZ,,,,9700,,VMC,,,Daylight,,,TRACON P50,Air Carrier,Medium Large Transport,,2,Part 121,IFR,Passenger,,Climb,,Class B PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,,Flight Crew Last 90 Days 224,,Situational Awareness; Distraction; Communication Breakdown; Confusion,Party1 Flight Crew; Party2 Flight Crew,,1272391,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,,Flight Crew Last 90 Days 207,,Situational Awareness; Distraction; Confusion; Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,1272466,Deviation - Altitude Crossing Restriction Not Met; Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Returned To Clearance,Human Factors; Procedure,Procedure,"Climbing out of PHX on the SNOBL 2 SID; we received; 'Climb via the SNOBL 2 Departure except maintain FL 210.'  We misinterpreted the climb via clearance and deleted the 9;000 feet hold-down at GOALY.  At 9;000 feet; the Controller asked our altitude and directed a descent to 9;000 feet.  The aircraft reached 9;700 feet before starting down.  Prior to the hand off; the Controller said there was no loss of separation between us and another carrier's flight in the area.",,"After departing PHX; we were flying the SNOBL 2 RNAV Departure.  ATC cleared us to 'climb via the SNOBL 2 except maintain FL 190.'  As the Pilot Monitoring; I read back that same clearance.  I set 19;000 feet in the MCP and the Pilot Flying verified the altitude.  I proceeded to delete the 9;000 foot altitude restriction at GOALY on the departure.  I asked to verify the selection before I executed it on the FMS.  The Pilot Flying agreed and we executed the deletion. Passing 9;500 feet in the climb; ATC immediately notified us of our deviation and told us to descend to 9;000 feet.  We climbed to 9;700 feet before we could stop the climb.  Before we could begin our descent to 9;000 feet; ATC informed us that there was no separation loss and that we could continue our climb to FL 190.  As the Pilot Monitoring; I accept full responsibility for my altitude error in complying with the proper climb procedure for the clearance we were given.  Erroneously; I incorrectly deleted an altitude restriction in the FMS.  I have fully reviewed our training materials on this type of climb clearance and I clearly understand my error.",,"Pilots report of being issued a climb via clearance but do not climb via. Controllers issues the clearance but the pilots delete a crossing restriction and climb above it. The Controller has pilots descend to the crossing restriction altitude.",
1272435,201506,0601-1200,SEA.Airport,WA,,,,2300,,Mixed,10,,Daylight,1100,,TRACON S46,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,Localizer/Glideslope/ILS Runway 16,Initial Approach,,Class B SEA,,,,,,,,,,,,,,,,,,,,,,,,Flap/Slat Indication,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 167,,Situational Awareness; Fatigue,,,1272435,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness,,,1272442,Aircraft Equipment Problem Less Severe; Deviation - Speed All Types; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented; Flight Crew Executed Go Around / Missed Approach; Flight Crew Overcame Equipment Problem,Human Factors; Aircraft,Human Factors,"During approach to land from ILS to 16L; I/we were too slow to recognize the flaps were not extending. It wasn't until we read the Before Landing Checklist with aircraft slowing towards approach speed that I saw the flaps were at zero even though 30 was selected.This was my first flight following two weeks of vacation and first day with new checklists and QRH. I didn't sleep well the night before and therefore was a little tired for the first leg.  As a result of all these factors; I felt my scan and SA were a little off.  Not monitoring the flap indicator as flaps were selected and being slow to put all the pieces together unfortunately showed my habit patterns and scan were not caught up with my normal flow performance.As soon as we noticed the malfunction; we executed a go-around from above 1000' to work the issue.  I don't believe the airspeed got below 150-145 KIAS before executing the go-around. While certainly manageable; using the new QRH for the first time took a little extra time to make sure I was in the right checklist and properly following the new page formats.Just before noticing the zero flaps I saw the slow speed indicator flashing on the MCP panel and was wondering why; about the same time the FO (PF) was thinking it was taking longer than normal for the aircraft to slow.  Had we voiced these concerns to each other; we may have caught the malfunction sooner.",,"I have flown with the Captain before and I enjoyed working with him and we got along well. I elected to fly the first leg and the flight was uneventful all the way to Seattle. I don't fly [this model] often so I was maintaining a very high level of situational awareness between the FMC and the instruments during the descent and vectors to the approach to the ILS 16 left into Seattle. As we completed the CHINS Arrival into Seattle we were vectored onto a left downwind to 16L. Once on downwind I slowed to 210 knots and I called for flaps one. The Captain set the flap lever to one and normally I would take a look at the flap indicator to make sure they're moving but I was again making sure I kept a high level of situational awareness between the FMC and instrumentation and did not look at the flap indicator. As we turned a left base I called for flaps five and slowed to 170 knots. At approximately three miles from the final approach fix; I called for the landing gear down and flaps 15. The Captain lowered the landing gear and set the flap lever to flaps 15. As I began to slow toward target speed passing through 160 knots I called for flaps 30 and the Before Landing Checklist. The Captain set the flap lever to 30 and began to read the Before Landing Checklist. When the Captain read the flap portion of the Before Landing Checklist; we both looked at the flap indicator and realized it was at zero and at that moment realized we had a flap problem. The Captain immediately called out 'go-around '; to which I immediately began a go-around. As I recall the speed was right around 155-160 when I began the go-around; and we immediately accelerated and climbed to a normal and uneventful go-around. Air Traffic Control leveled us off at 3000' and gave us delaying vectors; and we informed them that we had a flap problem. I (as the Pilot Flying) maintained control of the aircraft and took the radios while the Captain pulled out the QRH and found the appropriate section for the flap failure. Before beginning the alternate flap extension; the Captain wanted to try one more time to put the flaps out normally just to verify that they in fact were still not working. We were flying on an extended downwind at 210 knots and selected the flaps to one; and they extended and indicated normally. We verified on the indicator the flaps for the appropriate position and we also looked out of our windows to verify all the slats visible were down at their correct position and they were. I then slowed to 170 and we selected the flaps to five and they again went to the correct position. We then both agreed that the flaps appeared to be operating normally now and we were vectored on to the ILS to 16 left again and had an uneventful landing with the flaps going to their commanded positions.",,"B737 flight crew reported flying an approach to the point of Before Landing Checklist before noticing the flaps were not extending as commanded.",
