 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
ACN,Date,Local Time Of Day,Locale Reference,State Reference,Relative Position.Angle.Radial,Relative Position.Distance.Nautical Miles,Altitude.AGL.Single Value,Altitude.MSL.Single Value,Latitude / Longitude (UAS),Flight Conditions,Weather Elements / Visibility,Work Environment Factor,Light,Ceiling,RVR.Single Value,ATC / Advisory,Aircraft Operator,Make Model Name,Aircraft Zone,Crew Size,Operating Under FAR Part,Flight Plan,Mission,Nav In Use,Flight Phase,Route In Use,Airspace,Maintenance Status.Maintenance Deferred,Maintenance Status.Records Complete,Maintenance Status.Released For Service,Maintenance Status.Required / Correct Doc On Board,Maintenance Status.Maintenance Type,Maintenance Status.Maintenance Items Involved,Cabin Lighting,Number Of Seats.Number,Passengers On Board.Number,Crew Size Flight Attendant.Number Of Crew,Airspace Authorization Provider (UAS),Operating Under Waivers / Exemptions / Authorizations (UAS),Waivers / Exemptions / Authorizations (UAS),Airworthiness Certification (UAS),Weight Category (UAS),Configuration (UAS),Flight Operated As (UAS),Flight Operated with Visual Observer (UAS),Control Mode (UAS),Flying In / Near / Over (UAS),Passenger Capable (UAS),Type (UAS),Number of UAS Being Controlled (UAS),Aircraft Component,Manufacturer,Aircraft Reference,Problem,ATC / Advisory,Aircraft Operator,Make Model Name,Aircraft Zone,Crew Size,Operating Under FAR Part,Flight Plan,Mission,Nav In Use,Flight Phase,Route In Use,Airspace,Maintenance Status.Maintenance Deferred,Maintenance Status.Records Complete,Maintenance Status.Released For Service,Maintenance Status.Required / Correct Doc On Board,Maintenance Status.Maintenance Type,Maintenance Status.Maintenance Items Involved,Cabin Lighting,Number Of Seats.Number,Passengers On Board.Number,Crew Size Flight Attendant.Number Of Crew,Airspace Authorization Provider (UAS),Operating Under Waivers / Exemptions / Authorizations (UAS),Waivers / Exemptions / Authorizations (UAS),Airworthiness Certification (UAS),Weight Category (UAS),Configuration (UAS),Flight Operated As (UAS),Flight Operated with Visual Observer (UAS),Control Mode (UAS),Flying In / Near / Over (UAS),Passenger Capable (UAS),Type (UAS),Number of UAS Being Controlled (UAS),Location Of Person,Location In Aircraft,Reporter Organization,Function,Qualification,Experience,Cabin Activity,Human Factors,Communication Breakdown,UAS Communication Breakdown,ASRS Report Number.Accession Number,Location Of Person,Location In Aircraft,Reporter Organization,Function,Qualification,Experience,Cabin Activity,Human Factors,Communication Breakdown,UAS Communication Breakdown,ASRS Report Number.Accession Number,Anomaly,Miss Distance,Were Passengers Involved In Event,Detector,When Detected,Result,Contributing Factors / Situations,Primary Problem,Narrative,Callback,Narrative,Callback,Synopsis,

1780240,202101,1201-1800,ZZZ.ARTCC,US,,,,,,VMC,,,,,,TRACON ZZZ1; Tower ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Climb,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Pneumatic System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,Flight Crew Last 90 Days 181.52; Flight Crew Total 2352.30; Flight Crew Type 2352.30,,Troubleshooting,,,1780240,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Flight Crew,In-flight,Aircraft Equipment Problem Dissipated; Flight Crew Overcame Equipment Problem; General Maintenance Action,Aircraft,Aircraft,"Shortly after takeoff from ZZZ-ZZZ1 both flight deck and cabin crew members detected a mild smell of burning oil or engine exhaust. Smell lasted for approximately 3-4 minutes during climb; with the strongest smell in the aft galley area. There was no fire; smoke or mist present; only a strange smell of what I would classify as oil burning. The fumes did not increase and began to stabilize and finally decrease after a few minutes. The crew began the Smoke; Fire or Fumes checklist but the fumes decreased before the checklist could be completed. The cabin crew investigated all lavs; galleys; and PEDs for any source of fumes. Dispatch and Technical Support Maintenance Control were contacted via Commercial Radio and an ELB write up was made. Since the fumes ended and did not appear to emanate from within the cabin or flight deck; I opted to continue the flight to ZZZ1. The flight concluded uneventfully and a written Smoke/Fume Report was filed with ZZZ1 Maintenance. Subsequently; the Chief Pilot was verbally debriefed. The aircraft was removed from service upon arrival at ZZZ1.",,,,"B737 Captain reported a fumes event shortly after takeoff which dissipated after 3-4 minutes allowing flight to continue to its destination.",
1780264,202101,1201-1800,ZZZ.ARTCC,US,,,,26000,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS,Descent,Direct; STAR ZZZZZ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,,,Communication Breakdown; Time Pressure; Training / Qualification,Party1 Flight Crew; Party2 Flight Crew,,1780264,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Troubleshooting; Situational Awareness; Distraction,Party1 Flight Crew; Party2 Flight Crew,,1780273,Deviation - Altitude Crossing Restriction Not Met; Deviation - Altitude Overshoot; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented,Human Factors,Human Factors,"We were on the ZZZZZ1 arrival into ZZZ and we had a clearance cross the ZZZ1 VOR at Flight Level 260 and then to descent via the ZZZZZ1. We were in a managed descent with 4000 feet set for the bottom of the ZZZZZ1 arrival. Nearing ZZZ1 I thought that we were high on the profile. I selected open descent intending to level off at FL260 and then continue on profile but I did not select FL260 in the FCU window. The airplane was very light at 113;000 pounds and descended very quickly right through the assigned FL260. I intervened by leveling off and we continued in a managed descent on profile for the remainder of the arrival.My estimation that we were high on the profile was inaccurate due to the fact that the airplane was light and capable of descending very quickly; I had not taken that into consideration. The pilot monitoring was heads down and I did not tell him I was changing the mode of descent from managed to open and explain why I was doing so. Had I done so; he would have caught it. This was my first day back to work after two months of leave. I had prepared to return by studying flows; call; procedures; etc. and had briefed the other pilot hoping to prevent errors from happening.Suggestions - Keep the other guy in the loop. Tell him when making a change especially if he is heads down. Always check the altitude selected when changing modes. Always focus on the next restriction.",,"We were south of ZZZ1 arrival validation completed; arrival briefing completed clearance to cross ZZZ1 at FL260.  We were then cleared to descend via ZZZZZ1 Runway XXL.  The Captain set 4;000 feet in the FCU.  We both verified the altitude selected and the aircraft was in managed decent.  I verified the aircraft was on profile and would cross ZZZ1 at FL260.  I then updated the MCDU with the new ATIS; did an in range and verified arrival gate and set ramp frequency in the number 2 standby radio.  The Captain then said; 'I messed that up'; or something like that.  I didn't realize the Captain had changed modes to open descent and had descended through the FL260 restriction at ZZZ1.  He said he felt the aircraft was not descending quickly enough.  We crossed ZZZ1 approximately 1;000 feet low.  There was no call from ATC.  The Captain then went back to managed descent and we continued to ZZZ without and further incident.Cause - Lack of communication from the Captain letting me know he went to open descent.  Captain had been on extended time off the last 7 months.Suggestions - Communication of mode changes in decent to Pilot monitoring.  Resetting FCU to next altitude constraint when operating in open decent.",,"Air carrier flight crew reported an altitude deviation due to failed crew communication and the Captain's recent extended time off.",
1780317,202101,,ZZZ.Airport,US,,,,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Other Load Planning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hangar / Base,,Air Carrier,Other / Unknown,,,,Human-Machine Interface; Communication Breakdown; Troubleshooting,Party1 Ground Personnel; Party2 Ground Personnel,,1780317,,,,,,,,,,,,Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Weight And Balance,,,Person Other Person,In-flight; Routine Inspection; Pre-flight,General None Reported / Taken,Human Factors,Human Factors,"I received 3 alerts the ramp was attempting to finalize the DSTG with unsecured Hazmat. [I received an error message in the load planning software.]The flight was already off the gate when the ramp lead attempted to finalize I then pulled up the DSTG and witnesses both the second and third attempt at finalization. It was then that the ramp lead noticed the DG was not secured. I called ZZZ operations to request a phone call from the ramp and while on the phone the lead moved the DG from pit 5 to pit 4 which had 40 bags and proceeded to finalize the flight. Around 8 minutes later the lead called and I inquired as to which pit the DG was actually loaded in and I told him I saw it was planned in pit 5 and a witness him try to finalize the flight 2 [times] then saw the DG move to pit 4 after the flight had departed. The lead responded he was told the DG had been loaded into pit 4. After that conversation I told my shift manager and released the final weights.",,,,"Load Planning personnel reported a communication breakdown between Load Planning and Ramp personnel regarding the Hazmat requirement to secure Hazmat cargo in cargo compartment with cargo pax bags. Flight completed an uneventful flight before error corrected.",
1780356,202101,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Check Pilot; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Communication Breakdown,Party1 Flight Crew; Party2 Other,,1780356,,,,,,,,,,,,Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Electronic Device; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,,Person Flight Crew,Pre-flight; Routine Inspection,Flight Crew Overcame Equipment Problem; General Flight Cancelled / Delayed; General Maintenance Action,Human Factors,Human Factors,"During passenger loading; ramp crew received a motorized wheelchair/scooter for an elderly passenger. The passenger declared that the scooter had a dry cell battery and the key was removed. Ramp agents filled out air carrier battery powered wheelchair form mobility device tag and gave the flight deck crew a copy.  Upon receiving this form and observing the type of chair through the cockpit window I became suspicious that this particular type of scooter probably contained a lithium ion battery and the tag was improperly labeled based on the passengers assumption.  The flight attendant also made a similar remark and I wanted to exercise caution before the scooter was loaded into the baggage compartment. We decided to have ramp personnel take the scooter out of the baggage compartment and with the assistance of the passenger open motorized mobility device to ascertain the actual type of battery. Upon opening the device we discovered it did have a lithium ion battery with 25.2 V and 11.5 a/h. Based on the formula the battery had less than 300 watts maximum for transport.  We elected to remove the battery and transport it in the passenger cabin to ensure we had access do it during flight. A new mobility form was signed indicating there was a lithium ion battery for the mobility device and I made a correction to the CLR [form] indicating the actual battery type.Members of the flight crew were able to spot a potential hidden dangerous good and miss labeled document based on passenger assumption. The flight crew worked with ground personnel to ensure the mobility device was not loaded onto the aircraft until we were able to ascertain the actual type of battery was confirmed and under the appropriate limits prescribed in our dangerous goods manual.",,,,"Captain reported a departure delay due to a Dry Cell motorized wheelchair loaded in cargo compartment with incorrect information on the air carrier's Hazmat documents. An uneventful flight completed after flight crew received correct documents.",
1780360,202101,0001-0600,ZZZ.Airport,US,,,0,,,,,,Night,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Confusion,,,1780360,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury,,,Person Flight Crew,,General None Reported / Taken,Company Policy; Environment - Non Weather Related; Human Factors,Environment - Non Weather Related,"I was called in by crew tracking to cover a flight to ZZZ1. When I arrived I was told by the FO that the previous Captain had to call in sick 'because his fever had gotten so bad he could no longer safely fly.' It's extremely reckless in this current environment (COVID-19) to send more crew into an environment that is known to be contaminated. I would suggest that the affected area be sanitized after the sick crew member leaves that aircraft. I would also make sure crew is notified.",,,,"Air carrier First Officer reported being called in to fly because the previous Captain had called in sick with a fever. Reporter suggested the aircraft cockpit should be sterilized after a sick crew member leaves the aircraft.",
1780376,202101,0001-0600,ASE.TRACON,CO,,,,11000,,Marginal,,,Dusk,,,TRACON ASE,Air Carrier,Commercial Fixed Wing,,,Part 121,IFR,Passenger,,Initial Approach,,Class E ZDV,,,,,,,,,,,,,,,,,,,,,,,,Instrument and Control Panels,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,,,,Confusion; Workload; Situational Awareness; Human-Machine Interface,,,1780376,Aircraft X,,Air Carrier,Captain; Pilot Flying,,,,Situational Awareness; Training / Qualification; Time Pressure; Confusion; Workload,,,1780378,ATC Issue All Types; Aircraft Equipment Problem Less Severe; Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter CFTT / CFIT; Inflight Event / Encounter Weather / Turbulence,,,,,Air Traffic Control Issued Advisory / Alert; Air Traffic Control Issued New Clearance; Air Traffic Control Provided Assistance; Flight Crew Executed Go Around / Missed Approach; Flight Crew Requested ATC Assistance / Clarification,Aircraft; Airspace Structure; Chart Or Publication; Human Factors; Procedure,Human Factors,"On route to the airport the First Officer's Multi Function display failed. We decided to continue destination airport because it was not required equipment. Then we were informed the weather at the airport was deteriorating unexpectedly. We completed all the required tasks and checklist before the we were cleared for the approach. On approach we realized that we were too high and our descent profile was going to be unacceptable for a stable approach. Around 11;000 ft. the Captain called for the Missed Approach. We executed the Missed Approach with no issues and cleaned up the aircraft and started climbing to the missed approach altitude. We were at the missed approach altitude and Captain called for the auto pilot on. During this time there was a bit of confusion and the right turn and swapping the navigation displays and setting the new course for the back course was slow to be executed. We turned to the heading too slow and never intercepted the back course. Once we figured out that we didn't intercept the back course we had the Course Deviation Indicator full-scale deflection. ATC gave us a new altitude and a new heading to start the restart the approach. We got vectored around to the Initial Approach Fix to restart the approach and completed the second approach stabilized without any issues. Failure to comply with the approach profile and the missed approach profile.",,"I neglected to call for the First Officer to start our descent. The First Officer noticed my mistake; but by this time we were very high. My initial reaction was to deploy the boards and steepen the descent in an attempt to get back on profile; however I quickly realized it wasn't going to work and we were unstabilized. I called for a missed approach when we were at roughly 11;000 ft.  Because we went missed early; I called for the autopilot on once we reached the published missed approach altitude of 14;200 ft. This caused confusion as to who should complete the tasks of spinning the heading knob to the 300 heading; swapping the RTU's; and setting the course to 303. I decided to have the First Officer complete these to stay as on-profile as possible. The first two tasks; the 300 heading and swapping the RTU's; were completed however the task of setting the 303 course was not. This led to ATC querying us about our progress on the missed approach and soon after issuing an altitude alert with an instruction to climb to 15;000 ft. By the time we figured out our mistake we were showing full-scale deflection on the Course Deviation Indicator. In addition to not setting the course; I made the mistake of accelerating to 200 kts. and calling climb sequence once level at 14;200 ft. instead of waiting until outbound per the profile. I should also add that the First Officer MFD failed enroute and this most likely caused a reduction in situational awareness throughout the rest of the flight. Failure to comply with the LOC/DME 15 approach profile; especially the missed approach segment.",,"Air carrier flight crew reported they failed to comply with the approach profile and the missed approach segment to ASE airport.",
1780559,202101,1801-2400,HOU.Airport,TX,,,0,,,,,,Night,,,Tower HOU,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,Class B HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 98; Flight Crew Type 98,,Distraction; Situational Awareness; Communication Breakdown; Confusion,Party1 Flight Crew; Party2 ATC,,1780559,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,Person Flight Crew,In-flight; Taxi,General None Reported / Taken,Human Factors; Environment - Non Weather Related,Environment - Non Weather Related,"The last two times flying through HOU; both Ground Control and Tower Control have been combined into one frequency and consequently one Controller. During both of those flights; upon being cleared for takeoff; the Tower Controller was also coordinating pushback clearances and ground taxi instructions. Predictably; multiple aircraft called for pushback during our takeoff roll; all while 'stepping on each other' and blocking the frequency. As we were rotating; other aircraft were [sending unnecessary messages] (Why not get a full route clearance on Tower while we're at it?!).All these distracting radio events: the blocked transmissions; frivolous radio calls and non-runway-pertinent radio chatter; compromised the safe execution of what is arguably the highest risk portion of any flight; the takeoff. In this scenario; ATC was juggling pushbacks; ground taxiing aircraft; and most crucially aircraft taking off while loaded with humans and fuel. Worse yet; aircraft on takeoff were hearing it. Pilots' ears are trained to be listening for certain things at certain stages of the flight. Hearing pushback calls; blocked radios and the like on takeoff is nothing but a potentially dangerous distraction to the pilots.",,,,"Air carrier Captain reported an unsafe environment at HOU with the Ground and Local Control positions being combined into one frequency.",
